"id"	"researcher_name"	"application_title"	"application_summary"
"566219"	"Dansereau, Richard"	"Signal Separation using Multichannel/Multimodal Side Information"	"The aim of signal separation is to recover source signals from one or more signal mixtures. These mixtures can come from a multitude of domains, including speech mixtures for the so-called cocktail party problem, musical recordings of multiple instruments and/or vocals, electroencephalograph (EEG) signals from the electrical activity of the brain, maternal/fetal electrocardiograph (ECG) mixtures when measuring surface potentials for fetal monitoring, electromyography (EMG) signals from mixtures of motor unit action potentials in muscles, various astronomical datasets with mixtures of weak astronomical sources versus background, and radar or sonar systems. Quite often, source separation is an inductive inference problem where the problem is highly underdetermined such that limited information exists for hoping to find a unique solution. Source separation problems may come with varying levels of information, including single channel mixtures, multichannel mixtures, or mixtures that are accompanied with side metadata that may help with the separation. For example, a music performance could be recorded by a single microphone (single channel), by multiple microphones distributed around the room (multichannel with spatial diversity), or access may be had to the musical score and instrument types (side metadata information). The focus for this proposal is to research develop advanced source separation techniques that multichannel and multimodal metadata as side information to improve the quality in source separation. The signal processing research will concentrate on incorporating multichannel and side information into the source separation problem and in evaluating the impact of such side metadata information. Of particular interest is when there are lack of time alignment information wit the metadata, small variations in time-frequency or sparsity information between the mixtures and the metadata, effects of short-time non-stationarities in the source signals being separated, and use of sparsity constraints in multiple domains. These signal separation characteristics will be research and studied under various applications, including speech, vocals/instrument separation, and EMG signal decomposition, but, the key research focus will be on the core components of source separation in multichannel mixtures with side metadata information. Some of the anticipated outcomes are as follows. First, in the vocal/instrument separation space, we expect to be able to take a musical recording, likely as a stereo multichannel recording, along with side metadata, which could include the musical score, sound samples of the instruments in the performance, an example performance of the piece by a secondary musician, a list of lyrics, a MIDI file, or other types of metadata, and be able to separate the individual instruments in the recording to either isolate or suppress individual instruments. In the EMG signal decomposition space, we expect to be able to take multichannel EMG recordings and determine firing times of individual motor units in the muscle and the corresponding shape of the motor unit action potentials. In the fetal ECG separation space, we expect to be able take a multichannel mixtures containing the stronger maternal ECG and weaker fetal ECG, and be able to suppress the stronger maternal ECG signal in an improved fashion. The proposed core research in signal separation will have wider applicability, where these examples would be used to validate the techniques and determine other limitations that may present themselves in one domain but not another.""545808,""Danziger, Peter"
"566017"	"Daudjee, Khuzaima"	"Scalable and Consistent Management of Large Scale Data"	"Effective large scale data management is becoming important for scientific discovery and for maintaining a competitive edge in business and information technology. Large scale data management, sometimes called “Big Data” management, is often used to refer to the volume of data and the rate at which it is generated. Scientific research organizations like CERN and companies such as Twitter, Walmart and Facebook all generate and manage very large amounts of data. For example, starting 2016, the Large Synoptic Survey Telescope will collect 30 terabytes of data every night for 10 years. Over 100 terabytes of data are uploaded daily to Facebook, which has more than 1 billion active users around the globe. To manage these large scale data, massive distribution over multiple, large, storage and processing server clouds both within and across geographically distributed data centers is required. Furthermore, effective management of these server clouds is needed so that operational costs are reduced. To this end, key research problems need to be addressed for large scale data management. First, dynamic database distribution techniques are required both within and across server clouds to deal with latencies contributing to response times. These latencies can be due to, for example, overall changing patterns in workload requests or the emergence of database hot spots as a result of load spikes. Second, with the growth of data centers, there is a need to achieve savings in terms of server maintenance cost of storing and managing large scale data. Thus, techniques to consolidate database server loads become key to reduce costs and keep large scale data management viable. The goal of this proposal is to design and develop a set of protocols, algorithms and systems that will deliver viable solutions to these research problems using dynamic, on-the-fly, large scale data management techniques. These techniques will advance the state-of-the-art in distributed data management and provide systems designers and administrators with ""knobs"" that can be controlled to vary the degree of dynamism required to reduce the costs of managing the data while quantifying performance trade-offs.""543936,""Daugulis, Andrew"
"567561"	"Davison, Edward"	"Large Scale Control System Theory and Applications"	"LARGE SCALE CONTROL SYSTEMS AND APPLICATIONS BACKGROUND: The field of Control Systems and Automation deals with the problem of modifying the behaviour of a system, so that something ""desirable"" occurs. For example in a chemical factory, which has literally 100's of measurements and 100's of control valves to vary, it is desired that the plant should produce some desired output product , e.g. a polymer. In this case however it is impossible to have a single human or even a group of humans to be able to correctly adjust the valves (inputs) of the plant to achieve the desired product due to the complexity of the plant's behaviour, and due to the fact that disturbances, which are unmeasurable, are always present. To achieve this objective of controlling a plant, a ""controller"" is used, which typically is a set of instructions on a computer. ""Simple plants"" generally have a ""centralized controller"" in which all information of the system is fed into the computer but, for complex systems such as a chemical plant, it is not realistic to have such a centralized controller and a "" decentralized controller"", which consists of many sub-controllers, each of which are all isolated from each other, is used. The problem however, is that the theory of ""decentralized control"" is still incomplete, and decentralized control design is still in its infancy. RESEARCH STUDY PROPOSED: The research project proposed is a continuation of previous studies made by the applicant on so called ""Large scale control systems theory"". In particular the focus is about decentralized control, and in particular the design of decentralized controllers. NEW THEORY PROPOSED: In terms of the new theory being developed, a focus on: (i) Clarifying the properties of decentralized fixed modes (DFM), which are still not well understood, will be made (ii) An attempt on obtaining the fundamental limitations of decentralized control will be made (iii) A new decentralized controller design method for plants will be attempted which has the property that it requires  no mathematical model; it is believed that such a design approach is important, because model building is difficult to carry out in  industrial systems. (iv) A study of various complex decentralized control design methods will be made. NEW APPLICATION PROBLEMS PROPOSED: In conjunction with new theory, it is of great interest to determine how well the theory actually ""works"" when applied to real world problems, and so some application problems will also be studied, which are interesting in their own right. (i) A controller for new generation hard disc drive systems will be designed which is believed will be an order of magnitude faster  than existing disc drives (Western Digital Corp., Advanced Servo-Mechanical Technologies, San Jose, CA, USA are interested in this  new controller design; note:there appears to be no Canadian company to interact with.)  (ii) A large generalized electric power management system and decentralized controller for the autonomous mode operation of a  microgrid system that includes multiple distributed energy resource (DER) units will be carried out. This type of problem is important  in microgrid systems and will be an order of magnitude more demanding than previous studies. (iii) The problem of developing a controller which works ""well"" for the case of patients with spinal cord injury will be carried out. (iv) A study of the decentralized control of third generation large flexible space structures (LFSS) will be made; in particular necessary  and sufficient conditions for a a solution to exist and a controller characterization will be made. The theory will be tested out on  applying it to the MSAT II LFSS.""557364,""Davison, Matt"
"566748"	"Denidni, AhmedTayeb"	"Advanced antennas for future wireless communication systems"	"The performance of wireless communication systems is often limited by interferences, path loss, local scattering and multipath propagation. Therefore, reliable antenna systems should be developed and deployed to enhance the performance and efficiency of future wireless communication systems. In this context, next generation antennas with ultra gain, reconfigurable radiation pattern and broad band operation can be used as an efficient solution for increasing the overall performance of future wireless systems. Traditionally, to achieve this objective, smart antenna arrays have been used. Such a smart antenna system is based on the conventional design strategy of combining large number antenna elements. The back-borne of these systems are based on analog or digital signal processors that automatically optimize the radiation pattern in response to the received signal. The principal drawbacks of these approaches are the high number of antennas fed through complex networks that leads to reduced efficiency due to losses.  As an alternative solution to conventional systems, this research program aims to develop a new class of advanced antennas with high gain, reconfigurable radiation patterns using various artificial electromagnetic materials, such as active frequency selective surfaces (FSS), electromagnetic band gap (EBG) structures and metamaterials. The major goal is to design and develop advanced novel antennas that are capable of providing high gain, broadband operation and pattern reconfigurability. To achieve these attractive features, we propose the development of new tunable active FSS, EBG or metamaterial structures. By controlling the electromagnetic characteristics of these structures, the gain, frequency band and radiation pattern can be controlled and electronically reconfigured. These advanced antennas will be capable of drastically improving the transmission quality in hostile environments. With these features, the proposed antennas present significant potential for future wireless applications. To realize this challenging design platform, the proposed research will be focused on the study and characterization of artificial electromagnetic materials, including agile FSS, EBG and metamaterial structures and their applications in the development of new class of advanced antennas with ultra- gain, broad band width and dynamic radiation patterns.  In this proposal, FSS, EBG and metamaterial structures present interesting research topics because of their unusual, often unexplored electromagnetic properties. A more profound knowledge of these artificial materials holds the promise of optimizing the physical properties of microwave and millimeter-wave antennas, and could also be the key to master other promising technologies. Moreover, the ability to control structural synthesis on the microwave and millimeter-wave scale will lead to the development of new functional materials with unprecedented physical and electrical properties.  Therefore, this program will contribute to (i) analysis, design and implementation mechanisms involved in development of active FSS, EBG and metamaterial structures; (ii) foster highly focused research activities in FSS, EBG and metamaterial structures and their applications in design and development of advanced antennas , consistently with specific needs of the high technology Canadian industry, and (iii) train highly qualified personnel to respond to the scientific and technological challenges of our modem society.""563145,""Denidni, AhmedTayeb"
"565983"	"Dessaint, LouisA"	"Méthodes de sécurité prédicitives et préventives pour la stabilité transitoire des réseaux électriques"	"La complexité des réseaux électriques va en s’accroissant et bien qu’ils soient gérés par des opérateurs expérimentés munis de dispositifs de commande modernes, il se produit régulièrement de larges pannes. Aussi, les grandes compagnies d’électricité tentent-elles de développer des réseaux électriques plus performants et plus verts. Ces nouveaux réseaux électriques appelés « intelligents » font appel aux récentes avancées technologiques dans les domaines de la détection, de la commande, de l’informatique et des communications. C’est dans ce cadre que se situe notre projet qui consiste à concevoir des outils d’aide à la décision destinés à la conduite des réseaux électriques intelligents. Plus précisément, ces outils visent à assurer la stabilité transitoire, laquelle fait appel à des phénomènes très rapides pouvant se produire en moins d’une seconde. Pour se prémunir contre l’instabilité transitoire, notre approche propose des actions prédictives, préventives et correctives. Les actions préventives débutent avec une analyse de contingences qui consiste à déterminer puis à classifier par ordre de sévérité les contingences qui menacent la stabilité transitoire du réseau dans son état actuel. Les contingences les plus dangereuses servent de point de départ à l’étape suivante qui consiste à redistribuer la production (c’est-à-dire les puissances des alternateurs) de façon à minimiser une fonction-objectif telle que le coût de production ou encore les pertes de transport, etc. À ce problème d’écoulement de puissance optimal (OPF, Optimal Power Flow), on ajoute une contrainte de stabilité transitoire de sorte que l’on obtient un TSC OPF (Transient Stability Constraint – OPF). Beaucoup de chercheurs travaillent sur la façon d’inclure les contraintes de stabilité transitoire dans un OPF. Nous désirons utiliser un réseau neuronique pour fournir la contrainte de stabilité transitoire à partir de la distribution de puissance. Le réseau neuronique associé à notre TSC-OPF aurait une distribution de la production en entrée et un indice de stabilité transitoire tel que le CCT en sortie. Cette approche pourrait permettre éventuellement de déduire une fonction analytique dérivable qui servirait directement de contrainte dans la formulation de notre TSC OPF. Cette fonction dérivable permettrait d’inclure les termes de gradient dans la formulation de l’OPF basé sur une méthode d’optimisation déterministe. Nous pensons que la méthode mise de l’avant permettrait de réaliser un TSC-OPF valable pour plusieurs contingences (MC-TSC-OPF) plutôt qu’une seule contingence comme s’est fait actuellement dans la littérature. Par ailleurs, nos actions prédictives basées sur les synchrophaseurs permettront de développer une nouvelle méthode de prédiction en ligne de la stabilité transitoire en combinant un modèle SIME avec des techniques intelligentes d’apprentissage telles que la classification floue et le séparateur à vaste marge (SVM). Enfin, un défi important de notre projet sera d’établir si nos actions correctives basées sur les actions préventives préétablies pourront être appliquées à temps pour éviter une instabilité suite à une contingence grave et ce, en tenant compte des divers délais de communication, de mesure et de prédiction.""548571,""DeSterck, Hans"
"555647"	"Dhindsa, Kiret(Jaskiret)"		"NSERC"
"567398"	"Dietl, Werner"	"Sound Help In Eliminating Latent Defects"	"Everything depends on software. Computers are used in more and more places—from business computers to embedded medical devices, mobile phones, cars, and space craft. However, writing correct software is hard. End users often encounter defects, ranging from misbehavior and crashes, to costly errors like the 1996 Ariane 5 explosion, and to lethal catastrophes like the Therac-25 radiation therapy machines. In 2002, software bugs cost the US economy an estimated USD 60 billion and a 2012 estimate puts the global cost of software bugs at USD 312 billion per year. Software developers spend a considerable amount of their time “debugging” software, either after a test case fails or, much worse, after a customer notices a failure. Finding the cause of potential failures before they happen is even more challenging and time consuming. We must aim to eliminate defects from software before people are affected. Current bug-finding tools help developers find certain bugs, but do not provide any guarantees. Mathematical verification approaches provide guarantees, but require highly-trained specialists and incur large upfront costs. There currently is no lightweight—yet sound!—approach to increase the reliability of software. I propose a 5 year research program to develop Sound Help In Eliminating Latent Defects (SHIELD). This research program will develop cost-effective techniques for efficient, high-quality, safe software development, based on principled, practical, precise, and pluggable program properties. The objectives of the SHIELD research program are as follows. It will use machine-checked program properties to connect human understanding to software. The system will be principled: it must provide sound answers based on reasoning about the software, not guesses based on heuristics. The system will be practical: it must handle real-world software, must be usable by developers, and must be teachable to students. The system will allow the precise expression of interesting properties: it must not force users to use a limited vocabulary or to use a vocabulary at the wrong level of abstraction. Finally, the system must be pluggable: different domains need to enforce varying properties and the system must be easily adaptable to the particular properties of interest. The goal of the SHIELD research program is to provide the theoretical understanding and practical tools needed to define sound verification tools, including their notation and how to check their correctness. I have worked on both the formal definition of type systems and on their practical implementation. My past experience uniquely positions me to make further significant contributions to our understanding of correct software development. The long-term goal of my research is a lofty one: enable software developers to produce correct code, on time, every time. The SHIELD program will cover a wide range of related topics, which will lead to high-quality research publications, the training of HQP, and the improvement of industrial development practices. The SHIELD research program will have huge impact on my field of research and on the software development practices in industry. Developing trust-worthy software is a skill in high demand by both Canadian and international employers. HQP will be trained for both industrial and academic positions.""549022,""DiFrancesco, James"
"566166"	"Dimitrov, Vassil"	"Fast Linear Algebra Solver for Engineering Applications"	"The proposal is aimed at developing a theoretical and applied framework of a new linear algebra set of tools. In many engineering applications, one requires to solve large systems of linear equations. Often the method of choice are iterative methods, due to their fast speed and other attractive computational features. Many of the techniques convert the problems into a summation of consecutive powers of a matrix. In those cases it is always assumed that the Euler's decomposition for such a summation is computationally optimal. The proposal starts with a concrete example showing that this is not the case and, in fact, often one can get significant computational saving by using more efficient decompositions. Exactly how to accomplish the design of such decompositions is one of the theoretical points of this proposal. The algorithmic tools designed as a part of this work will help the creation of more efficient software and hardware solutions. In terms of hardware, the most straightforward application seems to be the optimized implementation of the Goldschimdt's floating point division algorithm. In the case of the widely used today 64-bit processor and the next-generation 128-bit processor, we anticipate to obtain much more efficient algorithms and significantly speed-up this major computational operation. In terms of software applications, the number of practical situations in which we can apply the main results of this research is unlimited. The most direct application will be the use of the novel techniques to various type of imaging - seismic, biomedical, molecular, etc. Of particular interests are the applications in geophysical domains, since in these cases one needs to process matrices of huge sizes and, as the initial findings suggest, the bigger the size of the problem, the more we save. Another possible set of applications - some results on that already accepted for publication - is cryptographic algorithms, that extensively use inversion of finite fields. In one of this cases we already reported a solution, that is 44% faster that the best known in the literature solutions; we anticipate even better results, based on more precise application of the decomposition techniques suggested in this proposal. Another possible - and huge - application, is the speeding up the PageRaking algorithms (for social networks and search engine applications) and GeneRaking algorithms (for computational biology applications). We believe that this is a fascinating and very, very interdisciplinary project that will lead to creating a large number of software and hardware tools for direct industrial application. More to the point, the work on this proposal will lead to training very high-quality personal, both on MSs and PhD level, that will be extremely helpful for the canadian Economy.""559599,""Dimock, Ian"
"567000"	"Dong, Min"	"Cooperative and Cognitive Designs towards Resource-Efficient Wireless Communications"	"Wireless technologies today are at the heart of major applications and emerging systems essential for human productivity and entertainment. Wireless communication capabilities have become the essential requirement for ubiquitous information access, pervasive computing, and social exchange. The exponential growth of demands continuously put pressure on the wireless communication infrastructure to be operationally efficient in radio spectrum, operating cost, and energy consumption. As spectrum and other network resources are limited, this necessitates a fundamental shift in future wireless designs toward a fully cooperative and cognitive paradigm that enables intelligent communication with optimized resource efficiency. Despite the promises, fully cooperative and cognitive design faces major challenges, such as distributed implementation strategies and effective network resource management cognitive the network dynamics and needs. The proposed research program aims to investigate into distributed cooperative algorithms and cognitive network resource managing strategies for cooperative relaying. With the integrated view of network architecture, protocols, and processing algorithms, we target novel unified designs that synergize techniques and strategies across the physical (PHY), medium access (MAC) and network-layers to maximize cooperation gain in a full-fledged scale. The outcome of this research program is expected to contribute substantially to the state-of-the-art research towards establishing our fundamental understanding and insights of cooperative system design, developing foundational policies and innovative practical technologies for future wireless applications and services. The proposed research is vital to the telecommunications sector of the Canadian economy in developing innovative wireless technologies to strengthen the quality and capacity of Canada’s communications infrastructure.""547489,""Dong, Mingzhe"
"567170"	"Dounavis, Anestis"	"Electronic Design Automation Algorithms for Signal Integrity Analysis of High Speed Integrated Circuits"	"With the rapid advances of technology, system complexity and signal speeds, significant demands are placed on Electronic Design Automation (EDA) tools to provide the same efficiency and accuracy. Innovations in fabrication process technology have significantly reduced the feature sizes of integrated circuits and increased packing densities of chips. Aggressive design objectives such as system on chip coupled with increased operating frequencies require multidisciplinary design methodologies such as electrical, thermal and electromagnetic analysis to accurately model the signal and power integrity of high-speed circuits. As frequency increases, interconnects behave like distributed transmission lines and effects such as ringing, signal delay, distortion, attenuation and crosstalk can severely degrade signal integrity. These effects are observed at the chip, packaging, printed-circuit-board and backplane levels. In general, distributed interconnects are modeled using partial differential equations and when discretized produce large system of equations, which are computationally expensive to solve. Furthermore, due to the increased packing densities of integrated circuits, it is becoming essential to model highly coupled interconnect and power distribution networks with many ports. As a result of these technological advancements, the underlying algorithms of traditional EDA tools have become ineffective and in some cases obsolete in addressing the multidisciplinary nature and computational complexity of modern circuit designs. Currently, the design of multi-port distributed networks is not handled appropriately by circuit simulators and stand as one of the major bottlenecks in design in signal and power integrity analysis.  The aim of this research proposal is to develop advanced modeling and simulation algorithms for efficient and accurate analysis and design of high-speed integrated circuits. This will be achieved by extending the scope of macromodeling algorithms to efficiently model large multi-port distributed electromagnetic systems in a unified circuit simulation environment. Furthermore new parallel computing and model order reduction techniques will be developed to reduce the computational complexity of large scale high-speed integrated circuits. The emphasis will be to develop interactive design verification techniques that will enable iterative and repetitive signal and power integrity analysis of large complicated distributed networks. This will lead to better circuit designs, shorter design cycles and lower costs.""562979,""Douplik, Alexandre"
"567948"	"Driessen, Peter"	"Broadband sensor signal processing, detection and classification of rare and unusual events"	"The research program is the area of extracting information from broadband sensors and arrays, both acoustic and electromagnetic. Of particular interest is the detection and classification of rare or unusual events (outliers). We focus on data from three types of sensors: (1) hydrophones in underwater cabled ocean observatory networks, (2) arbitrary microphone arrays made with smartphones, and (3) broadband radio antennas. A key novelty of our approach is to expand upon on our early success with hydrophone data to include other sensor types, and exploring the application of audio signal processing techniques to broadband radio signals. The background noise and unwanted events become increasingly complex as we move from hydrophones to smartphones to radio, with associated increase in risk. The research uses real-world measured data and is guided by interaction with end users. Applications range from sound environment monitoring to marine biology to wireless communications to security. Ocean Networks Canada operates several cable-linked seafloor observatories in the Northeast Pacific Ocean, Salish Sea near Victoria BC and the Arctic. These observatories currently deliver continuous real time information from the seafloor via fibre optic cables connected to oceanographic instruments. Hydrophone data is streamed 24/7 and archived. Most of this data is uninteresting noise. The challenge is to find the rare (unusual) audio events of interest such as shipping and marine mammal activity. The work leverages the $225M investment in Ocean Networks Canada cabled undersea observatories, to fully exploiting the opportunity provided by continuous observation. It is impractical to manually listen, find and classify rare and unusual events in the huge volume of data. The proposed rare event detection and classification algorithms are essential for the success of these sustained ocean monitoring programs. We consider microphone arrays of arbitrary and possibly changing geometry, inspired by the ubiquitous use of smart cellphones with GPS location abilities. Smartphones are a promising platform for experimentation since they include speakers and wireless (radios) as well as microphones and are programmable. In principle, these smart cellphones may be used to gather acoustic data, which may be particularly interesting where people (with smartphones) are gathered in one place (inside or outside). The many smartphones in use offer the potential to generate a huge volume of data. Smartphone array capabilities range from estimating source locations and/or room characteristics (dimensions, material reflection coefficients), de-reverberation, sound source separation, speech enhancement. These capabilities can be used to support and enhance the detection and classification of rare events, thus using the omnipresence of smartphones to create new capabilities in audio sound environment monitoring. Ultra-wideband (UWB) radio systems have been studied extensively and are commercially available. The regulations in the US specify the maximum spectral density (power per unit bandwidth). Most UWB equipment operates in the 3-10 GHz range but the same spectral density is permitted below about 1 GHz. UWB systems in this lower range are much less commonly studied. This radio spectrum also has rare events of interest (e.g. unauthorized transmissions, unusual propagation phenomena) that we wish to detect and classify. These UWB radio systems may be viewed as analogous to audio systems in that their bandwidth spans more than 10 octaves, thus the techniques for rare event detection used with hydrophones and smartphones may be adapted for radio. Applications include wireless communications, infrastructure monitoring and surveillance.""565905,""Driessen, Peter"
"556037"	"Drouin, Alexandre"	"Québec"	"CANADA"
"566423"	"Drouin, Dominique"	"Emerging devices integration above CMOS circuit"	"During the last 5 decades, the microelectronic industry has been able to drastically increase the computing performance while reducing the cost-per-chip. This outstanding improvement is essentially due to the scaling of the CMOS (Complementary Metal Oxide Semiconductor) technology. The International Technology Roadmap for Semiconductors (ITRS) anticipates that this trend or his equivalent in performance will continue for several years resulting ultimately in 5-7 nm gate transistors by 2025. This projection challenges the most optimistic prediction of transistor utilizing the CMOS physics for operation. Thus, innovative solutions must be introduced for post-CMOS technology in the midterm. Furthermore, the power density tendency of assembled modules is reaching level where standard air cooling is not adequate anymore. This energy consumption issue is becoming the predominant factor for introducing new devices. The industry is pursing different approaches for post-CMOS and equivalent performance enhancement. One solution for the former issue is the introduction of the very promising tunnel field effect transistor. For the latter one, tremendous effort have been deployed to increase the number of device by mm2 through 3D integration at the chip level. This proposed research program will address both issues by investigating innovative low-power nanoelectronics device that can be monolithically integrated in 3D with CMOS technology to investigate new functionalities and increase performance of logic and memory devices. The global objective is not to directly replace CMOS technology but rather complement it using back-end-of-line compatible devices. Such approach allows to i) increase devices density due to 3D integration, ii) reduce latency from shorter interconnections, iii) globally reduce energy consumption by reducing parasitic loss. During this 5 years project, we will develop two low-power nanoelectronic devices integrated above CMOS circuit. The silicon nanocrystal tunnel field effect transistor combines our nanodamascene process and amorphous silicon. The potential outcome of such device will be the realization of a low-power transistor operating at voltage below 0.5V with extremely low Ioff current due to tunneling through undoped channel. The second nanoelectronic device will also combine our nanodamascene process with indium oxide nanocrystals to realize embedded non-volatile memory. This two terminals memory has the advantage to be highly scalable and the potential to be embedded with microprocessor. The scientific and social impact of this research is ranging from more energy efficient portable electronic (tablet, smart phone) to universal memory (single memory type regrouping DRAM, hard-disk and flash memory).""545134,""Drouin, Guy"
"567816"	"Dueck, Gerhard"	"Heuristic Minimization Techniques for Reversible Logic Synthesis"	"Heat dissipation is an increasing concern in circuit design. Some of the energy loss is due to the irreversibility of the computations. If computations were reversible, energy loss due to the loss of information would not occur. Thus reversible logic has emerged as an active area of research with applications in quantum computing, low power devices, and nanotechnologies. Reversible functions can be represented as Toffoli networks. Different cost metrics have been suggested for such networks. Clearly, the implementation cost of a function depends on the target technology. CMOS implementations will have different metrics than quantum realizations. The problem can be formalized as follows: given a reversible function and a cost metric, find a realization with low cost. Due to the complexity of the problem, exact solutions are only possible for functions with few variables. Therefore heuristics are required. Reversible logic synthesis can be accomplished in a two-step process. First, find any realization for the given function—this may be far from minimal. Second, apply iterative transformations to reduce the cost. Transformations can be given in the form of rewriting rules (also known as templates.) Recently, some important advances have been made in the understanding and application of templates. One objective of the proposed research is to find efficient ways of applying templates. The number of potential templates is very large. It has been shown that some templates are applied more often, thus contributing significantly to the cost reduction. On the other hand, the application of some templates has never been observed while optimizing benchmark functions. This is due to the fact that the networks to be optimized are obtained in such a way that certain patterns never occur. A classification of templates will help to apply templates more efficiently. Developments in quantum computing may yield new ways of implementation. Reversible functions will then be mapped to such building blocks. Elementary gates will have different associated cost. Existing methods will be adapted to such evolving structures. For example, in the recent past the quantum T-gate has been proposed as a building block in fault tolerant computing. However, the cost of the T-gate is on the order of 100 times more costly than other gates. Thus, the reduction of T-gates becomes the primary objective. Such developments will be closely followed and new synthesis algorithms developed or existing ones will be adapted.""545196,""Duever, Thomas"
"567771"	"Dziong, Zbigniew"	"Architectures and resource management for WAN cloud networking"	"Cloud computing services are expected to grow annually 25% in the period 2012-2016 (IDC forecast). In fact this growth is five times bigger than the overall growth of IT industry, which indicates a major technological shift. Also, public cloud services constitute a significant part of enterprise spending and it is expected that this spending will reach $207 billion by 2016 (Gartners’s IT spending report). Public cloud computing is increasingly relying on WAN networking since the cloud resources can be located quite far from the users. Traditional internet has many limitations and in order to support cloud computing, a cloud support network should be significantly more agile and cost effective. Network as a Service (NaaS) is an important new networking paradigm that can help in achieving these cloud networking objectives. While NaaS has many definitions, in this project we consider NaaS as a service that is offered to users (mostly enterprise users) by a virtual network operator (located in a cloud) in order to manage and optimize WAN performance perceived by the user’s applications. In particular the focus is on latency, reliability and security. In general NaaS can be offered in combination with other cloud services or as a separate service. The importance of NaaS concept is validated by the fact that Cisco recently spent $1.2 billion to acquire Meraki - a leader in NaaS for small and medium companies. Note that while NaaS provides a framework that can facilitate WAN cloud networking it does not solve by itself the limitations of traditional Internet but rather allows creating better architectures and mechanisms build on top of the Internet that can address several issues. Therefore, apart optimization of NaaS for current Internet, it is also important to study which future Internet architectures are fitted best for cloud networking. In this project we propose to develop resource management mechanisms for WAN cloud networking that are based on different NaaS architectures including architectures build on top of future Internet and involving the SDN (Software Defined Networking) concept. These algorithms will be build based on an economic framework that can integrate many objectives of cloud networking. Apart giving solutions for particular NaaS architectures, the objective is to compare the performance to see which NaaS architectures and which future Internet options are most promising for cloud networking. We believe that the project results will be useful in two dimensions. First, the derived models and algorithms for NaaS can help virtual network operators to improve performance of cloud networking. Second, the study of the future Internet options in the context of cloud networking can be useful to decision makers that have a say in the future Internet developments.""560473,""Eady, Alex"
"566864"	"Eagleson, Roy"	"Design and Evaluation of VR and AR Simulator Modules"	"The research proposal spans an overarching project on the design and evaluation of Virtual Reality and Augmented Reality based Simulators. The proposed research will complements work being done through separately-funded projects on the design and evaluation of surgical simulator modules for a specific set of scenarios. In particular, the proposed project will develop generalized visualization and evaluation methodologies; generalizing case studies of Neurosurgical training simulators for training Endoscopic Third Ventriculostomy, Angiography-based catheter navigation, and aneurysm coiling; and training of Colectomies, and Prostate Biopsy procedures). In each of these cases, the goals of the DG-based research projects undertaken by HQP will be to develop and evaluate modules that extend from current simulators, or for developing GPU-based algorithms for 3D interactive computer graphics. We are establishing an approach using a formal Task Analysis phase as part of the Requirements Analysis phase for the complex tasks being trained within these curricula. The task analysis is important, as it allows us to examine the task requirements from an information-processing standpoint; identifying the particular Perceptual, Cognitive, and Motor capacities and constraints on the trainee (the main user of the system), from the standpoint of Cognitive Science and Experimental Psychology. We take this approach seriously, as it allows us to formalize the requirements of the main software classes in the simulator systems, in terms of the input-output requirements for the View classes, the Controller Classes, and those of the Model (MVC paradigm for design and development). This characterization provides us with a Hierarchical Task Decomposition for the simulator modules, which is precise and explicit, to the point where the trainees' Index of Performance can be operationalized as metrics to be logged within the simulator modules. These metrics span the abstraction hierarchy (in the sense posed by Simon and Albus) so that low-level technical skills performance can be addressed by extending the classical Fitts paradigm which respects the speed-accuracy tradeoff, and also to generalize to higher levels of the abstraction involving 3D spatial reasoning, path planning, and sub-task sequencing. Higher-level decision-theoretic skills, and knowledge-level learning, can also be evaluated in terms of experimental paradigms operationalizing task completion times and error rates as analogous metrics. These methodological developments lead naturally to very precisely specified modules that provide natural projects for HQPs at all levels. We have a number of graduate students who will be working mid-way through their thesis this year, and this proposal would fund new students who would come on-stream within this active and interdisciplinary environment. We are also working with several industrial partners on these ongoing projects: Digital Extremes, Inc, a London-Ontario-based digital video game company employing 175 people (well known for their 'Bioshock' and 'Star Trek' titles); the National Research Council (""NeuroTouch"" neurosurgical simulator); Christie Digital Displays and Christie Medical (on their VeinViewer and projector-based systems for Augmented Reality environments). In addition to exposure to these industry-based environments, our HQP are also able to network with other graduate students and academics through our involvement with the National Centres of Excellence project on Graphics and New Media (NCE-Grand), in which this applicant is Project Leader on HLTHSIM. The applicant is also a theme co-leader on our ORF-funded research project at CSTAR entitled, ""Effective Systems for Procedure-Specific Healthcare Simulation"".""552104,""Eamer, Jordan"
