"id"	"researcher_name"	"application_title"	"application_summary"
"362642"	"Asif, Amir"	"Robust detection and tracking algorithms for time reversal matched field processing"	"In time reversal, matched field processing (TR/MFP), the backscatter of a signal transmitted into an environment is recorded, delayed, energy normalized, and retransmitted into the medium. TR/MFP offers an alternative to traditional detectors, e.g. the matched filter in one dimensional signal processing and the matched field processing (MFP) in multidimensions. The difficulty with MFP is that the Green's function used to model the channel is not known and, therefore, has to be computed numerically.  By its inherent nature, TR/MFP intrinsically derives the Green's function of the channel as long as the receiving transducer array provides an adequate sampling of the channel.  A second advantage of TR/MFP lies in the productive treatment of the channel multipaths. As is generally known, multipath significantly affects the performance of traditional detectors and is considered to be a detrimental and a negative whose effects should be minimized. TR/MFP presents the opposite opportunity: multipath as a positive, the more the better.  Though the technique of TR/MFP is not new, but a thorough theory of detection for this setting is lacking.  Our initial work addresses this gap and proves analytically, we believe for the first time, the phenomena of super resolution focusing observed with TR/MFP. In this proposal, we seek to extend this analysis further to provide quantitative answers to the following questions: How can TR/MFP be used in classical signal processing applications, such as: (i) target detection in a rich cluttering environment; (ii) channel capacity enhancement and equalization in wireless communications by some form of space division multiple access (SDMA); and (iii) inverse tomographic problems to determine channel characteristics, to name a few. We will also investigate how good TR/MFP is for target localization, tracking, and identification?  What are the fundamental limits of TR/MFP?  How stationary does the channel have to be for accurate TR/MFP?""381218,""Askew, Christopher"
"362053"	"Atlee, Joanne"	"Semantically configurable software modelling notations and tools"	"Errors in operational software significantly impact both users and software developers, in terms of rework to undo the effects of errors, extra work to avoid or mitigate errors, lost business due to shutdowns or delays in services, and increased customer support. Most of these errors are due to omissions, ambiguities, inconsistencies, or mistakes in the initial specification of what the software is to do, as opposed to design or coding errors introduced during development. Moreover, specification errors become more expensive to correct the later they are detected.Much of my research focuses on modelling and analyzing software specifications to detect errors in the early phases of software development, when errors are cheaper and easier to fix. For the past few years, my research group has been working on developing semantically configurable tools that support multiple modelling notations.  We have developed a way of structuring the definition of a modelling notation such that the definition can be interpreted and used to configure modelling tools, such as model editors and model verifiers.Continuing this research, I plan to study how to ease the task of configuring the definition of a new modelling notation.  I also intend to investigate whether our work can be adapted to accommodate heterogeneous models, thereby enabling specifiers to combine models written in different modelling notations.  In addition, I plan to explore ways of optimizing the performance of semantically configurable tools.This research will enable software specifiers to create their own modelling notations - that match the problems they are modelling and that domain experts can read and validate - but still have access to traditional tools for editing, manipulating, and checking their models.  Such technology will ultimately lead to improved software.""369220,""Atoyan, Hasmik"
"361735"	"Aubanel, Eric"	"Graph partitionong for high performance computing"	"Computationally intensive computer programs often decompose their data into parts to enable concurrent execution on multiple computers. Many of these programs employ a graph data structure to describe the computation and communication requirements of an underlying mesh, such as for finite element solvers for partial differential equations (PDE). Graph partitioning is the technique used to produce a balanced decomposition of these graphs and achieve a minimization of the communication requirement when theprogram is executed on a parallel computer. A number of graph partitioning techniques have been developed, including work by my research group which has created the PaGrid partitioner. This project will contribute new approaches to graph partitioning, both for traditional homogeneous parallel computers and for heterogeneous computer clusters and computational grids. It will also contribute tools to enable the comparative analysis of graph partitioners.Mesh-based parallel programs form a large part of the increasing role of simulation in science and engineering. Heterogeneous computational platforms are increasingly unavoidable, with the increasing hierarchical levels of computational resources, from multicore processors to clusters of multiprocessors and mini-grids (clusters of clusters). Heterogeneous graph partitioners such as PaGrid are vital in order to ensure the efficient execution of mesh-based programs on these platforms. This work will strengthen the work already accomplished on PaGrid, and will demonstrate its qualities using benchmark programs.""374094,""Aubertin, Michel"
"361686"	"Audet, Yves"	"Integration of surface plasmon into CMOS circuits"	"CMOS integrated circuits (ICs) are now prevailing in numerous electronic applications like computing, processing of images, video, music, and voice, wireless communication and sensors. The demand for low cost ICs with more functionality and greater processing speed forces designers to exploit state of the art CMOS technologies to their limits. Years ago, the microelectronic community identified metal wire used for interconnects in ICs as a key limiting factor for further speed  improvement of signal propagation in submicron CMOS processes. The resistivity and the capacitance associated with these wires, especially long buses used in digital circuits, degrades the high frequency switching signal transmitted on the bus.In order to compensate for this limitation, researchers have proposed replacing metal wires with optical interconnects in which the signal is transmitted by photons instead of electrons. Photons do not have a charge and thus interact less with matter, allowing them to travel at high speed with minimum perturbation from external noise sources. Waveguides currently used in micro-optics can not be fabricated from standard CMOS processes, which presents a major barrier to the integration of optical interconnects in CMOS integrated systems. Recent work on the propagation of Surface Plasmon Polaritons (SPPs) on metal lines has provided another alternative for optical interconnects on CMOS integrated circuits. SPPs are electromagnetic waves propagated at the interface of a thin metal line and a dielectric. This research proposal aims to study SPPs propagation on metal lines and dielectric materials used in state of the art submicron CMOS processes. In the long term, integration of SPPs as signal carriers into CMOS technology is expected to fulfill the performance requirement of future integrated systems with minimal or no change required in the next generation of CMOS fabrication processes.""363514,""Audette, Gerald"
"365490"	"Babin, Gilbert"	"Medigen - a mediator generator"	"The proposed research program aims to study the problem of data exchange from a B2B e-commerce perspective. In order for two enterprises to conduct business electronically, they must exchange data. For these exchanges to occur, both enterprise information systems must be compatible. This can only occur if there is a shared, common understanding. Should no such understanding be available, some mediation must be done for the exchange to be successful.Building on previous results, this research program will study the problem of adaptable mediators, i.e., software that will act as an interface between information systems. In particular, we are interested in the automatic adaptability of these mediators, without human intervention. We seek to answer questions pertaining to change detection in information systems and knowledge management.The results should enable the development of mediators to support the deployment of the Service Oriented Architecture, minimizing the adaptation costs between systems to integrate. They will also help identify what knowledge is required, nice to have or useful for adaptability to occur, hence providing some requirements to enterprise knowledge management.""382974,""Babin, Mathieu"
"363735"	"Balakrishnan, Ravin"	"Multi channel and multi degree-of-freedom user interfaces for heterogeneous display environments"	"Our computing environments are increasingly diversifying to include displays with a variety of sizes, resolutions, and form-factors. In terms of size and resolution, these range from tiny low-resolution displays found on watches to gigantic high-resolution wall-size displays driven by multiple tiled projectors. Form factors are also increasingly varied, ranging from highly portable displays that can be used in any location, position and orientation, to more static displays used in either a horizontal (e.g., tabletop) or vertical format. In addition, projectors are getting increasingly smaller, allowing users to create dynamic displays of variable size at any location. Despite this diversity in displays, the user interfaces we currently use differ very little regardless of the display's characteristics, and tend to rely on one or at most two channels of input (e.g., keyboard and mouse/pen) with limited degrees-of-freedom. Furthermore, current user interfaces do not support the seamless use of multiple heterogeneous displays in a coherent holistic manner. The net result is that users are unable to utilize the multiple displays in their computing environment to their fullest potential. The proposed research intends to develop multi channel and multi degree-of-freedom user input and interaction techniques to allow users to work effectively in computational environments consisting of a variety heterogeneous displays. The research will investigate user interfaces for single person use, as well as interfaces to support multiple people working collaboratively in such environments. In addition to explicit interaction, we also intend to focus on techniques for more ambient and subtle interaction in these spaces. The methodology will include exploratory user studies better understand the human user's capabilities when working in these environments, developing predictive models of interaction performance, and the iterative design of new interfaces.""363734,""Balakrishnan, Ravin"
"362659"	"Baljko, Melanie"	"Unimodal and multimodal variants of voice output communication aids"	"Individuals with little or no functional speech, gesture, or writingdue to underlying physical disorder may instead use a computationaldevice, called a Voice Output Communication Aid (VOCA), to producesynthetic speech (synthesized or digitized).  This device affordsanother, albeit aided, mode of communication.  Empirical evidenceshows that this mode is a complement to, and not a replacement for,the other, unaided modes, such as vocalization, facial expression andgaze, and gestures of the hand, head and torso.  Thus, the evaluationand design of VOCAs must take into consideration not only the issue ofrate of output (e.g., words-per-minute) but also issues that relate tothe utility of the individual's entire repertoire of mode strategies,of which synthesized speech is but one component.The goal of this program of research is to develop better VOCAsthrough the development of software techniques and modelling toolsthat take into account this ""global"" context.  The research will focuson the contrastive evaluation of unimodal and multimodal interfacevariants, and the use of design principles based on informationtheory.  The formal and theoretical analyses will be validated byempirical studies.""362756,""Baljko, Melanie"
"363712"	"Bandyopadhyay, Subir"	"Design of robust WDM networks"	"Optical networks use interconnections of high-speed broadband fibers to transmit information using optical transmitters and receivers. Wavelength Division Multiplexing (WDM) allows multiple communicationchannels to operate at different carrier frequencies on a single fiber. The rapidly growing WWW is crucially dependant on fast and reliable communication. The growing complexity of WDM networks makes the possibility of faults in networks a very important problem. Even brief interruption of data communication represents the loss of a huge amount of data.  In this investigation, we will look at the following problems on network survivability and the design of optical networks:- When designing a network, how to ensure that any single fault can be handled using as little additional resources as possible?- How to design networks in such a way that, when a fault occurs, communication using an backup path can be resumed very fast?- What is an economical way to allot low-speed user requests for communication to the high-speed capability of optical communication?""363894,""Banerjee, Neil"
"361962"	"Baniasadi, Amirali"	"Performance and power optimizations for modern processors"	"During the past six years my research has focused on developing power and performance optimization techniques for modern processors. I have introduced several power and performance optimization techniques for both high-performance and embedded processors.My future research includes both short-term and long-term goals. In the short-term, I will continue investigating eliminating redundant instructions and the potential power reduction benefits.  I will investigate methods that eliminate unnecessary computations and study their effect on power dissipation. In addition, I will extend our previous work and investigate the effect of eliminating redundant operations in simultaneous multithreaded (SMT) processors. My second short-term goal is to extend our previous work on dynamic resource allocation and investigate reconfigurable cache structures. My goal is to predict cache utilization and code behavior and to reconfigure the cache dynamically and according to the program requirements. I will evaluate our solutions for single thread and multithreaded processors.My first long-term goal is to investigate power and performance optimization techniques in the area of chip multiprocessors (CMPs). I will investigate techniques aiming at reducing power dissipation in both interconnect and memory units in CMPs. My second long-term goal is to investigate temperature-aware architectures. As cooling solutions continue to become more expensive finding new solutions to reduce temperature has become a major design concern. In addition higher temperatures increase chip failure rate and impact reliability. Power-aware design alone has failed to address these issues. As a result, temperature-aware design at all system levels, including the microarchitecture has become a necessity. I will investigate solutions to improve temperature by focusing on both localized heating and chip-wide heating.""377940,""Banihashemi, Amir"
"364872"	"Banzhaf, Wolfgang"	"Genetic programming and self-organization"	"The goal of the proposed research program is to study the relation between a particular method in the area of Evolutionary Computation, namely Genetic Programming (GP) , and the field of Self-Organization. The need for such a study comes from the realization that GP in its traditional form has reached a plateau of development. The technique is presently being exploited in many fields of Science and Engineering, yet its limitations become clearer every day. One key obstacle for GP is the problem of scalability, i.e. the difficulty to evolve large programs using present-day representations of programs. Another difficulty is the interaction of various non-intended, emergent phenomena of evolutionary runs with the primary goal of the artificial evolution.We aim at studying the relationship between GP and self-organization by introducing various innovative representations of programs (together with corresponding operators producing new variants of programs). Some will be non-sequential (like in our recent work on random sequences), some will be self-evolving representations, some will be otherwise complex. A representation with considerable promise is one consisting of a genome with regulatory elements (like regulatory networks in nature). Other representations will have elements of development added.The research proposed here will contribute to a vibrant research field of Computer Science, including Evolutionary Computation. In applications, the areas of Bioinformatics  and Computational Finance hold many problems that are suitable for exploitation with Genetic Programming, with substantial benefits to Canada.""376814,""Bao, Xiaoyi"
"361150"	"Barker, Kenneth"	"Privacy preserving database system"	"A Privacy Preserving Database Management System (DBMS) provides the core functions expected of any DBMS while guaranteeing data provided by a supplier is only used for its intended purpose. This research will develop a DBMS that includes privacy as a core feature rather than as an ""add-on"" to an existing non-privacy aware DBMS. The goal is to develop a system where data providers supply information with explicit privacy requirements, possibly different requirements for different kinds of data, while the DBMS itself can collect the data at any level but only use it in concordance with the privacy specified by the provider. Thus, the data provider's privacy is preserved by the DBMS.Once the privacy model is developed and demonstrated to be correct and complete, the approach is to take an existing DBMS, probably open source, and add these privacy features by wrapping an existing DBMS with them. This will not require changes to the DBMS engine itself and will provide insights into how to add privacy retroactively to legacy systems. Based on the lessons learned from this extension, the model will be incorporated directly into an open source DBMS engine to create a privacy-preserving one that is native in that all features are implemented within the engine itself. Thus, the native PP-DBMS will incorporate the privacy model in all components of a DBMS engine including the user interface, query processor, and transaction manager. This will ultimately lead to a system that can provide stronger security and provide users with increased privacy protection.The work will be undertaken in collaboration with several other academic researchers and industrial partners will be sought to develop commericialization possibilities.""372761,""Barker, Nicole"
"363258"	"Basir, Otman"	"A multi-modal sensor fusion architecture for audio-visual speech understanding"	"Modern speech recognition systems remain challenged in noisy environments despite all the technical advances that have been made to enhance their capabilities. There has been significant research work to address the effect of noise and word ambiguities on recognition performance. For speech recognition systems to be of practical use in noisy environments, such as in automobile, crowded areas and/or simultaneous human computer discourse applications, the issue of robustness must be addressed. The applicant maintains that this can possibly be accomplished by utilizing other sensing modalities to complement the acoustic signal of the speech. An example in line with this strategy is to fuse visual lip movements and expressions with the acoustic signal of the speech so as to maximize information gathering about the words uttered and to minimize the impact of acoustic noise.Understanding speech from visual information is an attractive approach that has captured the interest of many researchers to improve speech recognition performance. Not only does this approach have the potential to improve speech recognition performance but it may also be possible for speech impaired people to interact with devices in human machine interfacing applications.In this research project the applicant investigates the integration of audio and visual lip movement features (during speech signal production) to detect and recognize spoken phrases. A multi-modal fusion system will be designed. The system should be able to acquire visual and acoustic signals of speech and fuse them to detect and recognize words spoken by the speaker in a noisy environment. The system will also be tuned and tested in situations where the speaker is speech impaired. It is expected that the proposed research project will result in the training of 6 highly qualified personnel in human machine interfacing- an area of strategic importance to the Canadian economy.""369933,""Basl, PeterAtefWadie"
"362976"	"Beaubrun, Ronald"	"Protocoles d'interopérabilité et de gestion de mobilité pour les réseaux mobiles de la 4e génération"	"Les réseaux mobiles de la 4e génération (4G) réfèrent aux réseaux sans fil ultra-rapides qui seront déployés vers 2015, offrant un débit supérieur à 100 Mbps et regroupant une multitude de systèmes sans fil différents (GSM, GPRS, UMTS, 1xEV-DO, HSDPA, WLAN, ad hoc, hot spot). Ces systèmes formeront une infrastructure hétérogène qui offrira des services personnalisés dépendant à la fois du temps, du profil de chaque utilisateur, de sa position et du type de terminal utilisé. De tels systèmes auront les caractéristiques suivantes: 1) Support des services multimédias à faible coût ; 2) Utilisation élevée, car ce réseau sera indépendant de la technologie et, de ce fait, sera accessible à tous et à tout moment ; 3) Personnalisation, car les utilisateurs pourront directement configurer le mode d'opération de leurs terminaux et présélectionner le contenu des services désirés en fonction de leur profil; 4) Hétérogénéité des terminaux et des réseaux, car les terminaux seront différents (PDA, ordinateurs portatifs, téléphones portables, etc.) en termes de dimension, consommation d'énergie, portabilité, complexité, alors que les réseaux d'accès disponibles auront chacun sa propre couverture, son propre débit et son propre délai. Dans ce programme de recherche, nous visons à proposer et à mettre en oeuvre une série de protocoles qui facilitent l'interopérabilité des plateformes hétérogènes et, du coup, améliorent la gestion de la mobilité dans les réseaux mobiles 4G. L'objectif ultime consiste à faciliter la communication à travers tous les systèmes hétérogènes des réseaux mobiles 4G, en garantissant aux utilisateurs ou aux noeuds mobiles de bonnes performances, en termes de connectivité, de mobilité et de services. La principale retombée de cette recherche demeure dans la perspective d'une meilleure rentabilité des infrastructures des réseaux mobiles 4G.""369686,""Beauchamp, Benoit"
"361387"	"Belzile, Jean"	"Security aspects of partial reconfiguration in software defined radio"	"As FPGAs become more powerful and more power efficient there acceptance grows in the world of software defined radio (SDR). In SDR efficient sharing of resources is critical to the implementation of multiple waveforms. Partial Reconfiguration (PR) enables such technology. PR has been shown to work on large scale problems and is now well supported by some FPGA manufacturers.PR opens not only the way to the dynamic sharing of resources but also permits the implementation of security sensitive algorithms. Secure applications have many requirements that can be addressed by PR technology such as boundary monitoring and enforcing. PR however also raises a number of important security aspects due to the possibility of dynamically altering key portions of various algorithms.This project will focus on two distinct but similar problems. It will introduce and validate mechanisms to monitor and police the boundary conditions of secure algorithms such as to prohibit unwanted communications in and out of the secure box. It will also introduce mechanisms to monitor the dynamic download of code into the FPGA. A security framework test bench will be build in order to investigate these mechanisms."
