"id"	"researcher_name"	"application_title"	"application_summary"
"337830"	"Andrews, James"	"Efficient, effective methods of software verification and validation"	"As software becomes more important to our everyday lives, it becomes more important to make sure that that software is doing what we want it to do, without bugs.  The goal of software verification and validation (V&V) is to find as many bugs as we can, as fast as we can, and to collect as much information as we can that helps us to eliminate those bugs. We plan to investigate efficient, effective methods for software V&V.  The primary method we plan to investigate is randomized unit testing.  This is the practice of exercising small pieces of closely-associated program text a huge number of times in a random order, allowing V&V practitioners to perform ""torture tests"" on individual pieces of program text.  We have developed tools and techniques for randomized unit testing that have already found bugs in widely-available public-domain software.  We plan to extend this work and make it available to all V&V practitioners. We also plan to investigate ways in which researchers can experimentally measure the effectiveness of software test techniques.  Key among these is the practice of automatically generating faulty ""mutants"" of a program and seeing whether the test techniques can catch the faults.  The percentage of faults caught is a measure of the effectiveness of the test technique.  Our work concentrates on measuring exactly how closely these automatically-generated mutants mimic the behaviour of real bugs.""325954,""Andrews, Mark"
"338434"	"Androutsos, Dimitros"	"Identification, segmentation and tracking of objects in colour images and sequences"	"Identifying and segmenting of specific complex objects in general images is still an open problem and an important research area in image processing and analysis, due mostly to the importance of such a task in many applications. Moreover, tracking such objects in a video sequence is of increasingly greater significance, a fact intensified by the fast prevalence and penetration of digital video technology. Research from this proposal will focus on identifying specific image objects in images and video and track them as they move.  By improving the computational methods of such a cognitive task can advance application that are based on visual identification and extraction. Areas such as object-based compression, video surveillance systems, interactive television and rotoscoping for film editing are a few imporant areas that stand to benefit. Research will follow three stages: i) identify specific image objects in general colour images using a modified spatial colour statistical measure;   ii) incorporate this measure and vector colour information into the energy functional, the underlying mathematical mechanism of active contours (snakes), to perform object segmentation; iii) extend concepts in i) and ii) into the video domain and track objects as they move from frame to frame.  This investigation will involve the development and testing of two new experimental concepts, which will: a) consider an image objects path from frame to frame as a 3-D volumetric solid and use this model to improve active contour tracking accuracy; b) apply active contours across frames to localize and lock onto an objects trajectory path. The goal of this proposal is to develop and advance methodologies and tools for identifying specific objects in images and video to then accurately tracking them in a video scene using novel methodologies based on active contours.""343674,""Andrusiak, Tara"
"338935"	"Anpalagan, Alagan"	"Radio resource management for emerging wireless communication systems"	"Emerging wireless communication systems are expected to support applications such as multimedia, streaming video and other high data rate services. Current wireless systems are unable to support the demanding throughput requirements of these services with stringent quality of service (QoS) requirements. OFDM, as a multicarrier communication technology, has been proposed in 4th generation research to provide significantly higher rates with robust performance especially in rich scattering radio environment. It is capable of supporting high rates by employing several low rate subcarriers that are resistant to inter symbol interference. Radio resource management (RRM) refers to techniques to increase efficiency of scarce radio frequency spectrum by controlling wireless interface effectively. OFDM offers flexibility in radio resource management in terms of subcarrier allocation, power allocation and bit loading. CDMA has been combined with OFDM (one variant is OFCDM), and has been proven effective in providing multiple access while increasing the performance through frequency, multipath and macro diversity.  OFCDM offers challenging opportunities to improve the system performance using several RRM techniques. Our long term research program is to develop core expertise in the areas of RRM for mobile communication systems. We will enable the knowledge transfer to the industry through HQP  development and disseminate our innovative ideas and findings for further advanced research by others. In the current NSERC-supported program in QoS-aware RRM in CDMA networks, we developed performance enhancing techniques and associated algorithms for rate adaptation, distributed power control, asynchronous  scheduling and interference mitigation for wireless systems. In the next phase of the program, we propose to develop techniques and algorithms for multicarrier systems that employ  CDMA. In particular, the following will be investigated: adaptive subcarrier allocation, bit loading and power allocation with QoS constraints, dynamic opportunitistic scheduling and cross layer optimization, in multicarrier systems.""337428,""Ansari, Athar"
"337904"	"Antle, Alissa"	"Mixed reality for cognitive acceleration"	"Sensor-based tangibles and smart displays that augment the real world are part of emerging paradigms in human computer interaction called tangible computing and augmented or mixed reality. Sensors, whether for measurement or monitoring, represent a multi-billion dollar industry. My research explores the development of tangibles and mixed reality environments that support the underlying processes of children's cognitive development. My research program builds on my recent work* adapting methods from human computer interaction to children and investigating how cognitive and embodied processes can be used to design highly interactive environments. By embedding sensors in everyday objects, tracking the movement of these objects, and using them as controls for the smart display of images and sounds that help to explain real world phenomena, we are able to create situations where children can successfully make the transition through the stages of cognitive development. This type of early stage research, which grounds the development of new technologies in understandings of perceptual, cognitive and embodied processes, is a critical precursor to the intelligent and human centred development of sensor-based technologies - technologies which will soon be commonplace in millions of people's everyday lives. I am involved in a range of mixed reality projects through collaboration with researchers at the School of Interactive Arts and Technology (SFU), the University of British Columbia, Eindhoven Technical University, BCIT, Banff Centre for the Arts, Telus, Nokia, Nortel Networks and Science World. * Funded by a NSERC PGS B and Heritage Canada's New Media Research Network Funds.""340312,""Antle, Michael"
"338440"	"Anton, CalinDoru"	"Structure and randomness of NP-complete problems"	"NP-complete problems, such as Satisfiability(SAT), Constraint Satisfaction(CSP), Planning, Hamiltonian Cycle etc, have many practical applications, ranging from formal verification of hardware and software to finding the best route for mail delivery. The last decade witnessed impressive progress of the solvers of NP-complete problems in general, and Satisfiability in particular. This progress was the result of a permanent competition between finding new, challenging instances and designing efficient solvers able to tackle the challenges. We believe that producing new challenging instances/models is not enough for improving our ability to solve hard problems - characterizing and classifying the new instances is also necessary. This ensures that any progress made in solving some instances can be used (or adapted) to solve an entire class of instances. The first moves in this direction are to investigate the structural properties of these instances and to assess the influence of these properties on the instances difficulty. The main goal is to better understand, characterize, classify and compare instances. We intend to pursue this goal by investigating instances of two NP-complete problems: Subgraph Isomorphism and Satisfiability, their conversions, their structural properties and the relationship between these properties and instance hardness. This research is expected to make both empirical and theoretical contributions. Although this research work focuses on Subgraph Isomorphism and Satisfiability, its results may be applied or adapted to other NP-complete problems. We believe that the investigation of the structure and its influence on instances hardness has the potential of improving our ability to solve hard combinatorial problems by identifying some properties of the instances which can be used for designing more efficient solvers.""330585,""Antonelli, David"
"337888"	"Antoniol, Giuliano"	"Supporting micro-architecture and feature evolution"	"Evolution of software features characterizes the entire life span of any software system, from inception to retirement. Evolution and maintenance involve tedious and costly activities, such as program understanding tasks to identify high-level abstractions required by maintainers to perform their tasks.  Evolution is also a risky activity in that changes in any software system of realistic size may produce unwanted and unexpected side effects. The first goal of this research is to develop static and dynamic approaches to identify and map user observable features into microarchitectures implementing the given functionality in absence of reliable documentation. A second goal is to study micro-architecture evolution with the aim being to identify co-changing microarchitecture components.  Co-changing components are components that underwent changes almost in the same points in time during the past software system history.  This information will be used to build a prediction model to assess the likelihood that given a change in one microarchitecture component, other components of microarchitectures have to be modified. Finally, our third goal is to alleviate the risk of unexpected or unwanted modification side effect.  In aiming for this, genetic algorithms will be used to generate test data with the goal of exposing unexpected behavior (with reference to the unmodified microarchitecture) and common security threats (e.g., buffer overflow).  ""387994,""Antoniol, Giuliano"
"337890"	"April, Alain"	"Software maintenance maturity model (SMCMM)"	"Process improvement has been a growing activity in the field of software development. However, the smaller setting IS/IT services, such as small software maintenance activities, lack specific process improvement models, assessment methods and training tools. The software maintenance capability maturity model (SMCMM), developed by the applicant during the course of his doctoral studies, was designed to address some of these issues. The objective of the proposed research program is twofold:(1) to develop an assessment method for the SMCMM that will make it possible to be used in industry; and (2) to develop assesssment and training support tools such as an assessor support tool and a decision support system so as to train specialized software maintenance assessors, end users, maintainers and students in charge of improving software maintenance processes in Canadian organisations. Both analytical and experimental research will be carried out so as to meet our objectives. Analytical research will be required to complement the SMCMM maturity model with: - An assessment method to make it possible to use the SMCMM maturity model to assess maintenance organisations; - Training tools, such as an assessor support tool and a decision support system. Experimental research, using case studies, will also be carried out to assess: 1) the effectiveness of the developed training tools; 2) the strenghts/weaknesses of the assessment method developed in the framework of this research program. Feedback from experimental research will be analyzed to improve the SMCMM maturity model practices, its new assessment method, as well as the new training and support tools.""328702,""ApSimon, Megan"
"338347"	"Ascher, Uri"	"Numerical solution of differential problems with constraints and applications"	"The general objective of my research is to develop efficient and reliable computational methods and software for models involving differential equations (DEs) that arise in applications. The focus is on constrained DEs, such as those arising in graphics, image processing and virtual reality simulations, and on problems involving DEs and optimization, such as those arising in distributed parameter estimation. I am also interested in conservative discretizations for time-dependent DEs. While my research focuses on the transfer of knowledge and expertise among areas of application, emphasis will be placed within this framework on particular applications: - Algorithms and software for large scale distributed parameter estimation problems involving discontinuities -- reconstruction of piecewise smooth surfaces, level sets and interfaces, and large sparse problems. - Methods of scientific computing for graphics applications, e.g. cloth simulation and image processing. - Compact, conservative methods for hyperbolic systems of partial differential equations, and time reversal applications.""331510,""Asfour, AbdulFattah"
"337803"	"Atwood, John"	"Secure and accountable multicast data distribution"	"Although multicast data communication has potential for substantially reducing network resource requirements when used to distribute identical data to many participants, and although it has been used in specific, controlled environments, it has not been offered as a general service by Internet Service Providers, since the necessary security and accounting functionality is not available. Solving this problem requires an integrated approach, with attention paid to Security and AAA (Authentication, Authorization, and Accounting) in the entire protocol stack.  During the previous grant period, the overall architecture has been formulated, and solutions proposed for the following areas: key management, router-to-router security, router-to-host security, router-to-AAA server communication, interaction with financial representatives (e-commerce interaction), host and user identification. During the coming grant period, there will be three main areas of activity: 1) Integration of the key management solution into an existing extensible router (XORP); 2) Design and validation of the necessary extensions to the AAA and host-to-router protocols to facilitate the accurate control and monitoring of multicast services, and their integration into the XORP platform. 3) Design and validation of a framework for support of the tree management for a range of reliable and unreliable multicast data distribution protocols, and the integration of the resulting protocols into the XORP platform. The long-term goal is the demonstration of the feasibility of a secure, accountable multicast data distribution system.  Achievement of this goal will permit the introduction of multicast data distribution in commercial systems, with direct benefits to the operators of such systems (lowered costs and increased revenue generation), and indirect benefits to the user communities, through lower costs and by enabling applications that would otherwise be infeasible.""343419,""Au, Adley"
"338442"	"AuclairFortier, MarieFlavie"	"Modélisation 3D de décors à partir d'images panoramiques"	"Une des problématiques du milieu  cinématographique est la modélisation 3D de décors dans divers contextes. Pour des fins de pré-production, un réalisateur peut vouloir simuler de façon informatique (par des animations) différents scénarios, mouvements de caméra ou éclairages d'une scène. Dans les cas où un personnage virtuel interagit dans un environnement réel, la modélisation 3D est très utile pour l'animation réaliste du personnage et le rendu final de la scène. Présentement, cette modélisation se fait par des artistes infographistes de façon manuelle. Le programme de recherche proposé a pour objectif de construire automatiquement une modélisation 3D d'un décors réel existant, en utilisant les possibilités offertes par la vision panoramique (VP). La VP comprend l'ensemble des capteurs et algorithmes permettant de construire des images panoramiques, c'est-à-dire ayant un champ visuel très large (allant même jusqu'à 360°). Certains capteurs utilisés pour la VP sont des capteurs à champ traditionnel (photo ou vidéo) et donc les images panoramiques sont créées de façon essentiellement algorithmique tandis que d'autres permettent une vision pluri-directionnelle. Par contre les images produites par les capteurs pluri-directionnels sont déformées géométriquement et photométriquement et donc nécessitent un traitement avant leur utilisation dans un contexte plus large. Les deux types d'approches ont leurs avantages et leurs inconvénients. Par exemple, les capteurs traditionnels sont beaucoup moins dispendieux et offrent une résolution beaucoup plus élevée que les capteurs pluri-directionnels mais ont besoin d'artifices algorithmiques de recoupement d'images (mosaïques) pour créer les images panoramiques.  Le programme de recherche proposé s'intéressera donc en premier lieu à la formation des images panoramiques, ensuite, enrichira les méthodes de reconstruction 3D en ajoutant divers indices de profondeurs qui ne sont pas présentement exploités en VP.  Finalement nous validerons le tout, entre autres, en insérant et retirant des objets d'un décor.""329009,""Audas, Timothy"
"337909"	"Ayanso, Anteneh"	"Efficient support for multi-attribute top-k relational queries:  a cost-based approach"	"          Querying for ""approximate matches"" is very common in document and multimedia retrieval systems.  In search engines, for example, users specify a set of keywords and expect in return a ranking of relevant pages or documents related to the keywords.  In contrast, the querying methods available in relational database management systems (RDBMSs) are designed to return only results found within specified selection conditions.  Due to this, users of online business applications such as product recommendation systems, price comparison and shopping agents routinely face the challenge of specifying value ranges of attributes in search of relevant results.  Often, they get either too few or too many results that are of limited relevance to their request.  This conventional querying process is very frustrating for the user and extremely inefficient for the system.          Alternatively, users of the above applications should be able to specify target values of attributes and expect to obtain a ranked set of a desired number of results that best match the specified values across all the attributes (e.g., the top 10 best matches).  In this type of querying, also known as top-k querying, results are not limited to exact matches but include close matches around the target values of interest.  This research studies cost-based strategies for efficient support of this class of queries in RDBMSs.  The objective is to provide methods that work within the technical constraints of the existing design of RDBMSs but avoid a full sequential scan of the database to obtain the top-k set.  In particular, the proposed research introduces techniques that systematically incorporate the relevant performance cost factors and their underlying trade-offs for efficient top-k retrieval.  The methodology encompasses analytical modelling and extensive computational and experimental analyses using real and synthetic data sets over a wide range of experimental settings.""327292,""Ayatollahi, Mina"
"338370"	"Bacchus, Fahiem"	"SAT and beyond, new algorithms for fundamental reasoning problems"	"The proposed research will mainly focus on developing new algorithms and techniques for solving the Satisfiability problem and its extensions. A wide range of fundamental and practical problems in Artificial Intelligence, and in Computer Science in general, can be cast as instances of satisfiability (SAT). This is not surprising since SAT is the canonical NP-Complete problem. What is surprising is that despite its worst case complexity, the most effective way to solve a variety of practical problem is to cast them as SAT and then solve the resulting SAT problem with a state of the art SAT solver. For example, many problems in hardware verification are now best solved using SAT technology. There are also a number of useful generalizations of SAT. Two particularly important generalizations are #SAT, the problem of counting the number of satisfying models, and QBF (Quantified Boolean Formulas), which is like SAT except that some of the variables can be universally quantified. These generalizations cover an even wider range of important practical problems. For example, the problem of inference in Bayesian Networks can be cast as a weighted #SAT problem (where each satisfying model has a different weight). The proposed research program will focus on developing new and better general algorithms for solving these core satisfiability problems: SAT, QBF, and #SAT (in both its weighted and unweighted versions). It will build on previous work by the applicant. This previous work has already been successful in achieving significant advances in the state of the art, and in our fundamental understanding of these problems. Nevertheless many important and subtle problems remain. Addressing these problems will be the main focus of the applicant's research activities. This research will contain many opportunities for the training of highly qualified personnel.""337034,""Bachewich, Catherine"
"337844"	"Badri, Mourad"	"Assurance qualité des systèmes orientés objet et aspect"	"La programmation orientée objet a indéniablement fait avancer l'ingénierie des systèmes logiciels. Elle éprouve, cependant, des limites sérieuses quant à la manière de prendre en compte « proprement » les préoccupations transversales dans un programme. La programmation orientée aspect cherche essentiellement à résoudre ce type de problème en modularisant les éléments transversaux des applications sous forme d'aspects. La combinaison aspect-objet ouvre une avenue intéressante et prometteuse dans le développement de logiciels. La compréhension des fondements du concept permet, en effet, de mieux saisir le sens des bénéfices importants que cette technologie promet. Elle permet, par ailleurs, de se rendre compte des nombreux challenges que les aspects apportent en termes de recherche. Le concept est relativement jeune et pose, en effet, une multitude de problèmes (à différents niveaux). Beaucoup reste à faire pour sa maturité. Bien que le domaine de la programmation orientée aspect commence à augmenter son audience, des solutions sérieuses pour le reste du processus de développement restent à définir. L'objectif principal de ce programme de recherche est de développer et d'expérimenter de nouvelles approches fédératives pour l'assurance qualité des systèmes orientés aspect. Il intègre plusieurs volets complémentaires (critères et techniques de test, attributs qualité, analyse statique et dynamique, détection de conflits, description formelle, etc.).""337477,""Baecker, Ronald"
