"id"	"researcher_name"	"application_title"	"application_summary"
"396562"	"Barbosa, Denilson"	"Web data management"	"The Web has become a vast, dynamic repository of information about virtually every topic, including people, their opinions, and their connections to one another. Recent developments in Web technology have led to easier ways with which users can produce, annotate, and consume data. Managing all this data, and in such a heterogeneous environment, is a daunting task and a major challenge embraced by many, in several areas of computer science, including databases. In this proposal, we are interested in data management problems that arise in the context of the Web as well as in exploiting the latent knowledge in the Web for solving traditional data management problems. More specifically, we are interested in the efficient management of XML data, which are the preferred format for representing and exchanging data on the Web, as well as the underlying foundation of Web services and the Semantic Web. We propose to continue our work on efficient XML management, as well as to address the need for notions of Information Theory that are suited for XML content. We are also interested in exploiting Semantic Web documents, particularly ontologies, for helping in solving data exchange and integration problems. In particular, we are interested in exploiting domain knowledge to build wrappers for deep Web sites, which contain valuable information not accessible through search engines. Moreover, we intend to exploit domain knowledge to help in the understanding mappings between schemas, and for evaluating their quality. We are interested in developing distributed search algorithms that exploit both the structure and the content of nodes in a network for efficiently routing queries in the system.Our goal is to develop algorithms, tools and systems based on solid theoretical foundations, while providing opportunities for the training of HQP at the University of Calgary.""396561,""Barbosa, Denilson"
"390754"	"Beaudry, Martin"	"Langages formels, groupoïdes et automates"	"Mon projet porte sur les algèbres finies (associatives: groupes, semigroupes et monoïdes; non-associatives: quasigroupes, boucles et groupoïdes), leurs propriétés en ce qui a trait à la reconnaissance de langages, et leurs applications potentielles dans d'autres domaines de l'informatique théorique.En ce qui concerne la reconnaissance de langages, mon effort principal porte actuellement sur les boucles. Ces algèbres sont exactement celles qui ont un élément neutre et dont la table est un carré latin, c'est à dire que chaque ligne et chaque colonne de la table est une permutation des éléments de la boucle. Les boucles finies fournissent une caractérisation originale d'une classe de langages, les ouverts réguliers, qui ont été définis dans un contexte totalement différent. Je travaille actuellement sur des cas particuliers de boucles particulièrement intéressants qui sont apparus au cours de mes recherches antérieures.Une des applications auxquelles je m'intéresse présentement est le modèle des automates quantiques, qui combine les propriétés du calcul quantique avec la relative simplicité du modèle des automates finis. Diverses questions sont ouvertes dans ce domaine. Une des possibilités de recherche consiste à explorer la question de la taille que doit avoir un automate pour être capable de reconnaître un langage donné. Ceci fait suite à des résultats qui montrent que, pour certains langages, on peut utiliser des automates quantiques exponentiellement plus petits que leurs contreparties classiques, alors que dans d'autres cas c'est l'automate quantique qui est exponentiellement plus gros que son équivalent classique.""400140,""Beaulac, Rémi"
"388863"	"Beaulieu, Norman"	"Wireless communications and digital transmission"	"Wireless communications research has been given great impetus by the advent of cellular telephony, mobile satellite and portable personal communication services.  The exponentially growing user demand for services, together with the increasing demands for higher speed transmission of large amounts of data, as well as customer requests for multi-media services, create the need for new technologies.  In order to provide higher data transmission rates to more users without sacrificing the integrity of the received information, advances must be made in the transmission system designs and in the transmission system components.  In turn, achieving the best advances in wireless systems and components requires better estimation of the wireless channels in practical systems, and better modelling of the wireless channels in engineering design studies.The overall goal of the proposed research is higher capacity in broadband wireless communication systems at lower cost.  We want to offer more wireless services with higher quality to more users.  This is a significant challenge, scientifically and technologically, because the wireless spectrum (bandwidth) is a fixed resource, and the new wireless services, for example video cellphones, which are becoming increasingly popular require much bandwidth.  The primary thrust of this research is investigation into fundamental properties, limitations, and improvements in broadband wireless systems.  Without new discoveries in engineering science, the available spectrum will become overloaded and unable to provide wireless services to the anticipated number of future users.  A secondary thrust is the application of the research results to present and future systems.  New engineering science must be put into action in the development of new technologies for real world systems.  The field will benefit from new theories which provide insight into both scientific understanding and practical applications.  The average person, the user, will benefit by having more and improved wireless services.  Canada will benefit because leading-edge wireless technologies will be transferred to Canadian industries impacting product sales and job creation.""406678,""Beaulieu, Vincent"
"403642"	"Belostotski, Leonid"	"High-end wideband receiver design"	"This research will be targeting the design of a high-performance fully integrated wideband receiver system.  The immediate application for the receiver will be a new radio telescope.  The radio telescope will be the largest telescope ever built and is the main research focus of many radio astronomers at the present time.  The telescope is known in the astronomical community as the Square Kilometre Array (SKA).  This telescope will have a footprint of 3000km and will require tens of millions of receivers.  The fully integrated receiver, investigated during the proposed research, will have a significant impact on the telescope final cost.     Recent work by the applicant has shown that at least over a relatively narrow frequency range (0.7GHz-1.4GHz) for radio astronomy standards the latest wide-spread commercial integrated circuit technologies, Complementary Metal-Oxide-Semiconductor (CMOS) technologies, are able to nearly achieve performance requirements of the SKA receiver system.  This proposed research will build on the prior work and will investigate novel ways of increasing the receiver bandwidth to ultimately cover the full telescope frequency range from 0.3GHz to 25GHz.  The challenging aspect of this research is the desire to reduce any noise imposed by the receiver onto incoming signals to levels that are significantly lower than what is commonly achieved with commercial receiver systems.  The final solution will be based on commercially available technologies to control receiver costs as the anticipated number of the receivers exceeds tens of millions.    This proposed research will strive to completely integrate the SKA receiver into a single integrated circuit.  The results of the research conducted under this proposal will be applicable for commercial Ultra Wide Band applications and other applications requiring high-end wideband receivers.""398588,""Belov, Anton"
"396430"	"BenHamza, Abdessamad"	"Morse-theoretic topological modeling of 3D objects and applications"	"The importance of 3D object recognition is increasing rapidly in the field of computer graphics and multimedia communication due to the difficulty in processing information efficiently without its recognition. 3D objects consist of geometric and topological information, and their compact representation is an important step towards a variety of computer vision and graphics applications. One of the key mathematical tools used to study the topology of 3D objects is Morse theory, which studies the relationship between functions on a space and the shape of the space. The proposed Morse-theoretic framework aims to represent a 3D object with an invariant multiresolution skeleton graph to capture important structural object information using a mixture distance function. The key idea is to identify and encode regions of topological interest of a 3D object. The main motivations behind using the proposed approach are: (a) rotational invariance of the distance function makes it more adapted to object recognition than the Morse height function, and (b) we can show that a surface may be reconstructed from its intersections with concentric super-ellipsoids centered at the barycenter of the underlying surface. The topological changes occur as we change the level values of these concentric super-ellipsoids. In this research proposal, we will benefit form the studies performed during the past 3-year funding period to develop a Morse-theoretic framework for topological modeling of 3D objects, and to take advantage of the latter to develop a theoretically rigorous and computationally feasible methodology for 3D object recognition, retrieval, animation, and watermarking. In the course of developing our algorithmic tools, we believe it is necessary to investigate this promising Morse-theoretic formalism and provide in the process a more thorough and clear analysis framework.""391062,""Bénié, GozeBertin"
"406148"	"Bingham, Derek"	"The design and analysis of complex industrial experiments"	"The design and analysis of experiments have made important contributions to scientific discovery and innovation and will continue to do so for the foreseeable future.  The proposed research focuses on developing new methodology for the design and analysis of computer experiments for physical systems (computer simulators), and the design and analysis of (fractional) factorial experiments with randomization restrictions. In both cases, new statistical methodology will be developed.  The research is motivated by applications of key interest to scientists.  The research program is highly interdisciplinary, relying on collaboration with scientists in areas such as engineering, cosmology and numeric climate modeling. ""395103,""Bingham, Derek"
"393379"	"Biskri, Ismail"	"Applications linguistiques multilingues: apport des grammaires catégorielles"	"Notre projet, bien qu'il ne s'inscrive pas directement dans les recherches dédiées aux grammaires d'unification, reprend à son compte l'idée d'établir des niveaux d'abstraction de nature universelle. Une grammaire catégorielle, conceptualise la langue comme un système d'agencement des unités linguistiques comme desopérateurs qui s'appliquent à leurs opérandes. Aussi, la concaténation linéaire des unités syntagmatiques n'est pas l'opération fondamentale comme dans les grammaires chomskiennes voire syntagmatiques. C'est plutôt l'opération d'application d'un opérateur à un opérande qui est essentielle pour construire les unités linguistiques complexes. Cette caractéristique étant universelle est avantageuse pour faire émerger de ce modèle les opérations logiques et grammaticales élémentaires (règles grammaticales, métarègles, algorithme, etc.)invariantes par rapport à la diversité des langues et celles qui ne le sont pas et qui doivent être spécifique à chaque langue.Dans nos travaux antérieurs nous nous sommes intéressés au français et à l'anglais, dans le présent projet nous nous intéresserons aussi à la langue arabe.""399589,""Bisnath, Sunil"
"395381"	"Blanchette, Mathieu"	"Computational characterization of regulatory elements in the human genome"	"While the human genome is sequenced since 2001, the way it works remains poorly understood. Our group is designing computational and statistical approaches to identify regulatory regions - DNA regions whose role is to modulate the expression of a nearby gene. Gene regulation and mis-regulation is increasingly associated to diseases and disease susceptibility. The predictions made by our algorithms allow biomedical researchers to focus their resources on the most interesting candidate regions and suggests hypotheses that they can test. Our approach attempts to detect evolutionary signatures - specific patterns of mutations that are  indicative of specific functions.""411268,""Blanchette, Maxime"
"390348"	"Blostein, Dorothea"	"Document analysis systems"	"Documents are widely used in our information-rich society.  The proposed research streamlines the transition between paper documents and electronic documents, contributing flexible and general techniques for converting the information in scanned paper documents into electronic form.   One proposed project develops new methods for representing the decisions that are made by document recognition systems.  An explicit representation of decisions makes it easy to determine the causes of recognition errors, and supports automatic optimization of recognition algorithms.  The second proposed project improves document processing by combining an analysis of document text with an analysis of document figures.  The approach will be tested on a document classification problem: identify which technical documents are relevant for maintaining a biomedical database.  The third proposed project  develops methods of using external data to validate and correct recognition results.  For example, an internet search can be used to verify information recognized from a scanned business card, and to correct incorrectly-recognized digits in a telephone number.The proposed research will train ten graduate students and five undergraduate students.  These students will learn the theory and application of pattern recognition, including the use of mathematics and statistics.  They will gain experience in software development, technical writing and oral presentation.   Graduates of this program are in demand in both academic programs and in the information technology sector, often finding employment in software development or pattern recognition with firms like IBM.""403105,""Blostein, Steven"
"394198"	"Blustein, William"	"Augmenting human information processing through hypertext"	"Although this research is multifaceted the overall goal is to augments human cognitive and communication abilities.  My particular focus is on helping people to find and use information in complex `information spaces' such as many websites.  I believe strongly in the potential of hypertext to make documents that are clearly better than paper, but I do not believe that it is easy to do.""391843,""Blute, Richard"
"389349"	"Bock, Wojtek"	"Study of fiber-optic sensing system based on the laboratory-on-a-fiber concept"	"The principal research objective of this program is to conduct fundamental studies of novel fiber-optic sensing devices based on the lab-on-a-fiber (LOF) concept which could be used in safety and security or environmental monitoring as remote detectors of dangerous substances. These devices will be based on photonic crystal fibers (PCFs) and on a variety of functionalized coatings, for applications in photonic sensing of selected chemical targets. The program also includes a major applied thrust in technology development, prototyping, testing and implementation of an advanced universal LOF-based technological platform for fiber-optic sensor systems incorporating the sensing devices to be developed. The research plan includes specific short-term and long-term objectives. As the first objective at the sensing device level, studies and development of a novel generation of fiber-optic sensors based on PCFs will be undertaken to develop an entirely new class of devices with programmable properties. These devices will be specifically designed using a variety of approaches, involving long-period gratings, tandem gratings and task-specific fiber segments, in combination with few-mode and multimode interferometry. A practical objective is to selectively design and optimize the transmission, polarization, and light collection properties of these devices through appropriate microstructural modeling, and then to fabricate them through appropriate technological processes. A second objective is to subsequently equip these devices with a variety of functionalized coatings, in order to induce surface plasmon resonance, fluorescence quenching or other effects allowing for selective detection of a wide variety of intended chemical/biological targets. Consequently, we expect to design and manufacture fiber sensors with superior metrological properties, including selectively enhanced sensitivity to a chosen target, highly decreased sensitivity to temperature and negligible false positive ratio. Due to the flexible properties of the new sensors and the processing functionality/adaptability of our LOI system approach, they will be compatible with many specific sensor configurations.""412914,""Bock, Wojtek"
"391253"	"Boutilier, Craig"	"Robust preference assessment and online mechanism design"	"The assessment of user preferences is critical to the development of decision support and interactive optimization tools The ability to customize decisions to the needs or desires of specific users or organizations is of great interest in a wide range of domains, including medical decision making, financial planning, procurement and supply chain management, product recommendation, personalized Web search, advertizing, user interface configuration, and many others.  Making good or optimal decisions requires that a system know enough about a user's preferences (or utility function) to address the task at hand, and have the ability to trade off the costs of obtaining such preference information with the value of that information (i.e., its ability to improve decision quality).  The proposed research will develop new techniques for preference assessment and elicitation, both in single-agent and multiagent (or economic) contexts. The underlying methodology embodies assessment techniques that allow decisions to be made with only partial preference information, and elicitation techniques that obtain the most relevant information. Building on previous work using Bayesian and regret-based optimization and elicitation, we will explore two key themes that challenge current techniques. One is the assessment of preferences in sequential decision problems (such as Markov decision problems). Indirect (observational) and direct (querying) partial assessment methods will be developed, as will online methods that must act in the presence of an uncertain future (this is of special importance to online mechanism design). The second theme is the development of ""open-ended"" assessment and elicitation techniques, wherein the attributes or outcomes of interest are ill-specified or entirely unknown to the system. Feature identification/construction methods for utility functions will be developed as will techniques for handling vague features in multiattribute utility models.""411847,""Boutilier, Michael"
"402812"	"Bradbury, Jeremy"	"Empirical assessment and improvement of fault detection techniques for conurrent software"	"Ensuring the quality of concurrent programs is a very difficult problem that is becoming increasingly pertinent due to advances in hardware technology. Advances like multi-core processors have resulted in an increase in the need for concurrent software development. Unfortunately, developing correct concurrent code is much more difficult than developing correct sequential code. The objective of the proposed research program is to enhance our understanding of different fault detection techniques for concurrent software and to leverage our understanding to improve and customize the use of these techniques. The research is divided into three topics: 1) empirical assessment and comparison of different fault detection techniques for concurrent systems; 2) domain-specific customization of fault detection techniques like model checking and testing; 3) improving the combined use of different fault detection tools in large software projects. The underlying theme of all topics within the proposed research program is the use of empirical research methods to facilitate better tool usage as well as the development of more effective and efficient fault detection tools. The greatest significance of this work is to the field of software engineering and specifically software quality assurance. In the short term our research program will provide better understanding of today's fault detection tools. The long-term benefit of this research is the development of combined quality assurance approaches that use tools automatically optimized to a particular domain or a particular class of faults. ""409210,""Bradbury, Laura"
"395934"	"Bridson, Robert"	"Numerical methods for computational physics in animation"	"This research will develop new numerical algorithms for challenging problems in computational physics, e.g. simulating how air and water flow, or how solid objects collide and deform. The focus application is computer animation, building on this researcher's present and future collaborations with the film industry. Here many of the most difficult animation problems, such as producing photorealistic water or clothing, can be solved by simulating the underlying physics. However, this project is primarily concerned with the core algorithmic issues, which are of much broader interest in science and engineering, in particular the following:1) Discretization of Constrained Continuum Mechanics: many natural phenomena of interest to both animators and scientists are constrained: for example, incompressibility for fluid flow and biological tissue, developability (a restriction against in-plane deformation) for cloth and paper, inextensibility for hair, and collision/contact problems between solids. This project will create a new unified framework for handling all these problems in a computer simulation.2) Efficient Solution of the Resulting Optimization Problems: the bottleneck for these simulations is often solving a large optimization problem: e.g. how to find forces that minimize the energy of the system, subject to physical constraints. This research will create new, more efficient methods for solving these important classes of problems.3) Robust Geometric Methods for Physical Simulation: Another major challenge in simulating many physical phenomena is dealing with geometric problems, such as tracking the surface of a liquid. I seek to develop efficient and accurate techniques that are provably robust.""409012,""BridsonPateman, Evan"
"390665"	"Brlek, Srecko"	"Combinatoire des mots et géometrie discrete"	"Mon domaine de recherche principal est la combinatoire des mots, où le point de vue  algorithmique joue un rôle dominant  pour les aspects autant théoriques que  pratiques. Dans la continuité des travaux des  cinq dernières années, le projet s'articule sur la combinatoire des mots pour développer certains champs d'application. Plus précisément, dans l'ordre allant du théorique au pratique, je vais développer quatre thèmes:A. Combinatoire des mots: l'étude de la complexité palindromique et l'étude des mots lisses.B. Langages formels et combinatoire bijective : énumération de polyominos qui pavent le plan.C. Géométrie discrète: étude des propriétés géométriques des figures discrètes du point de vue de la combinatoire des mots; étude des mots liés au pavage du plan.D. Protocoles cryptographiques : les mots lisses ont des propriétés cryptographiques qui méritent une analyse plus poussée; Simultanément, les trois premiers thèmes contribueront à l'enrichissement d'un outil de calcul formel que nous développons depuis maintenant dix ans.Le projet est novateur sur plusieurs aspects, en particulier l'étude des interactions entre la géométrie discrète et la combinatoire des mots porte sur un domaine ayant des applications en  traitement d'images.""403300,""Broadbent, Anne"
