"id"	"researcher_name"	"application_title"	"application_summary"
"508102"	"Baniasadi, Amirali"	"Power-Aware Multicore Processing"	"The goal of this proposal is to develop techniques to reduce power dissipation in multicore processors. Multicore processors, also referred to as chip multiprocessors (or simply CMPs), are employed in a wide range of computing systems from data centers to desktops and embedded processors. The energy consumed by such computing systems accounts for a considerable share of our daily energy consumption. Therefore, developing power efficient multicore processors is a critical aspect of green computing. CMPs achieve high performance by using multiple processor cores on a single chip.  While this approach has proven to provide effective means for current technologies, there are several studies that suggest that future CMPs will become power limited. Consequently, providing enough power for the chip will require turning off some sections. One way to reduce the proportion of these unused sections (also referred to as dark silicon) is to develop low-power CMPs. We will investigate solutions for enhancing power efficiency in future CMPs.  To achieve this goal we suggest developing alternative power-aware designs.  We will investigate a number of issues influencing the overall power dissipation in CMPs. We will study power scalability and the parameters contributing to the excessive power dissipation growth in large-scale CMPs. We will also analyze resource utilization in different CMP designs and identify resource utilization inefficiencies. We will use our findings to redesign conventional CMPs for better power efficiency.    Our proposed research makes important contributions to Canadian society. First, the proposed research program aims at developing ""greener"" computing infrastructures where power hungry processors are replaced with low-power alternatives.  Second, the resulting knowledge belongs to an area critical to Canada's future leadership in advanced technologies. Many Canadian companies can benefit from the findings of the proposed research and the resulting HQP training.   ""503530,""Banihashemi, Amir"
"508366"	"Banzhaf, Wolfgang"	"From Genetic Programming to Computational Evolution"	"The goal of the research proposed here is to move from earlier very abstract and simplified EC models, closer to realistic models of natural evolution implemented in computational systems, in other words, in the direction of ""computational evolution"". To this end, a number of basic assumptions of established evolutionary algorithms will be subjected to critical revision. In addition, new concepts of molecular and evolutionary biology not known at the time of the design of these algorithms will be incorporated. While the set of those concepts is virtually endless, my focus for the next five years is on the following topics:     (i) epigenetic interactions that allow a genome to reorganize in response to cues from its environment. This is an extremely important concept, notably with respect to the reinforced connection between evolution and development in biology. The inclusion of epigenetic mechanisms in algorithms will happen through the addition of a further layer of control signals for artificial regulatory networks. This constitutes a new way of allowing interactions between an algorithmic genome and its environment.     (ii) The evolution of cooperation and its contribution to evolutionary transitions. While earlier models studied two-level systems, in this research we shall study multi-level selection and the benefits to be gained from adapting the size of groups and hierarchies to the problem that is to be solved by evolution. Substantial efficiency gains are expected from these approaches, since they address one of the key problems evolutionary algorithms, and Genetic Programming in particular: scalability.     (iii) The emergence of novelty in both biological and computational environments. Novelty and the associated phenomenon of innovation is a central tenet in Darwinian thought. Without the invention of new devices neither nature nor computing reap the full benefits of evolution. Here, we shall examine the mechanisms by which novelty is produced in natural settings, for example by gene duplication in genomes, and seek to transfer recipes into computational systems.""510849,""Bao, Xiaoyi"
"507919"	"Bartram, Linda(Lyn)"	"Ambient and Ubiquitous Visualization for Sustainability"	"Distributed sensing and data collection mechanisms are making a wealth of data about resource consumption available to residents. Visualizing this information in ways that are meaningful and contextually appropriate will help to bridge the gap between data and informed decisions about how to sustainably use resources. This research program will examine how different visualization approaches, from typical information displays to more embedded and ambient representations, can be used to help people understand and manage their energy use in non-desktop contexts: in the home, at school and in public environments. It supports conservation activities, and particularly reducing energy use, requires a range of visualization techniques to aid informed decision-making.However, typical information visualization techniques are not necessarily applicable. Numerous researchers have pointed out that we cannot just import established visualization techniques to non-work environments. The process of designing the user interface systems for these environments means considering a range of user attention from ambient to focused, appropriate placement of devices to support daily activities, and balancing aesthetic appeal and usefulness. This research program will use both empirical and scientific approaches to establish basic legibility and perceptibility constraints while integrating more applied knowledge from design and architecture to explore the impact of placement, operation and utility in different tasks and environments. It will investigate a gamut of approaches from traditional information visualizations of data to the ambient, distributed and ubiquitous representations advocated by recent research. It will improve the appearance, communicative scope, usability and efficacy of a range of computer-generated techniques for visualization of energy use and make it easy for Canadians make informed energy conservation decisions.  ""506384,""Bartz, Jennifer"
"509668"	"Basir, Otman"	"Multimodal Mobility Modeling and Traffic Profiling in Cyber-Physical Systems"	"The main objective of this research work is to investigate the use of mobile devices along with cellular wireless networks and other sensing technology to estimate mobility and to build robust tempro-spatial mobility models. Transportation systems will be considered as a target application. Extracting a mobility model for individuals enables the profiling of traffic conditions and hence can facilitate a wide range of transportation applications: vehicle routing, optimized traffic lights signalling, road maintenance planning, and congestion management. Soft-Computing inferencing and filtering methods offer a range of capabilities for modeling mobility.  However, since mobility is generally a non-linear dynamic process, a small non-linearity can lead to difficulties to represent the posterior knowledge. To investigate such challenges, Bayesian filtering and sequential Monte-Carlo methods such as particle filters will be employed. The Bayesian methods will be employed to tackle two open issues: a) wireless localization based on signal profiling (e.g, fingerprints and RSS; b) simultaneous localization and mapping. Comprehensive Sensing methods are explored to address the sparse signals issue present in such systems. A diverse range of data sources, such as cellular networks, cell-phones, road cameras, on-board GPS devices, loop detectors, and mobile augmented reality models, will be studied as complementary mobility cues. To exploit multi-modality to its utmost potential, the proposed research work will investigate several data fusion techniques for inferencing and estimating mobility and traffic trends. Here, the proposed research project will adopt a soft-computing as reasoning approach, where probabilistic techniques are used to capture trends from mobility data and fuzzy and Dempster-Shafer techniques offer linguistic paradigms for reasoning about uncertainty in the captured mobility and traffic data. Particles, Kalman, GMF, and HMM filters will be employed at various levels of the proposed modeling scheme; to address sparsity in the measurements Compressing Sensing techniques will be investigated.""502951,""Basith, IftekharIbne"
"508016"	"Beaudry, Eric"	"Algorithmes de planification appliqués aux jeux sérieux"	"Ce programme de recherche s'inscrit dans le domaine de la planification en intelligence artificielle (IA). Il s'agit d'une capacité fondamentale en IA permettant d'automatiser la prise de décisions pour des agents et des systèmes intelligents et autonomes. La planification en IA a de multiples applications dans divers domaines dont les jeux, les systèmes tutoriels intelligents, la robotique mobile, l'exploration spatiale et la défense. Ce programme de recherche comporte deux volets. Le premier volet (fondamental) vise à ajouter des capacités fondamentales aux planificateurs existants afin de les rendre davantage applicables à des applications réelles. Ces améliorations permettront à rendre les systèmes et agents intelligents plus performants et mieux adaptés à des situations complexes. Le deuxième volet (appliqué) vise à développer et à intégrer des algorithmes de planification dans des jeux sérieux. Les jeux sérieux dédiés à l'apprentissage sont tout particulièrement ciblés. Ces derniers représentent un complément fort intéressant aux méthodes d'enseignement traditionnelles. Toutefois, leur conception pose de nombreux défis puisqu'ils doivent concilier des objectifs sérieux, comme l'apprentissage, avec des aspects de divertissement. Dans le cadre de ce programme de recherche, nous proposons une approche novatrice pour concilier automatiquement ces deux aspects. À l'aide de modèles éprouvés du domaine des systèmes de tutoriels intelligents, des algorithmes de planification sélectionneront automatiquement des actions dans le jeu qui maximisent l'apprentissage du joueur-apprenant tout en s'assurant que les scénarios présentés lui procurent du plaisir et le motive à poursuivre le jeu. De nouvelles méthodes seront développées pour automatiser certaines parties du jeu, comme pour le contrôle des personnages non jouables. Les techniques développées pourront être adaptées par l'industrie du jeu vidéo, très présente au Canada, pour simplifier le développement des jeux. Des avancés dans le domaine des jeux sérieux pourront être mise à contribution pour capter l'intérêt des jeunes afin de réduire le taux de décrochage scolaire.""505651,""Beaudry, Francis"
"509519"	"Beauvais, Jacques"	"Lithographically induced self-assembly techniques for advanced electronic device fabrication"	"The semiconductor industry has achieved a steady and tremendous growth in performance for more than 40 years, leading to the pervasiveness of electronics in our daily lives. But this industry is now facing three key challenges: 1) the tremendous amount of heat that is generated by electronic chips now sets serious limits to their continued miniaturization; 2) the choice of materials for pursuing the miniaturization trend leads to major issues with material properties, for example brittleness and heat dissipation issues; 3) the microprocessor architecture is now evolving towards the integration of several cores on a single silicon chip, thus requiring very challenging connections between segments of a microprocessor and between the microprocessors and other components of a computer. This led to the development of new materials and of innovative 3-dimensional and/or optoelectronic connections. Over the next 5 to 10 years, the industry needs innovative low power devices capable of extremely high speeds and these devices must be compatible with the current CMOS technology in order to capitalize on the massive manufacturing capacity currently available. Single electron transistors are very promising for addressing these issues, but they need highly advanced fabrication techniques for manufacturing; these techniques are now seriously challenged by physical limits at the scale of the nanometre. Self-assembled nanostructures such as carbon nanotubes that could be used in these and other nanoelectronic devices suffer from different problems, many related to the need to accurately position the nanotubes in an electronic circuit, and others related to the challenge of taking the fabrication processes out of the laboratory and into the manufacturing environment. This research program will explore hybrid approaches which leverage sophisticated nanolithography with simpler self-assembly techniques for producing nanostructures such as carbon nanotubes and metallic dots and accurately controlling their location in devices and circuits, in order to exploit their exceptional electrical, mechanical and thermal properties, and eventually to increase the performance of advanced electronic circuits.""518769,""Beauvais, MariePierre"
"508254"	"Bener, Ayse"	"Decision Making under Uncertainty in Software Engineering: Release Readiness"	"This research investigates the detection of software defects. The aim of the research is to address the question of ""when to stop testing the software and release it?'. Under the constant pressure of ""Deliver Now!' due time and budget constraints, software managers in real life do not observe only one factor, such as defect rates. Managers combine their prior knowledge with historical data about factors representing different lifecycle processes and their effects on the final reliability of software product. Furthermore, product reliability is strongly connected with software development life cycle (SDLC) activities. Each phase in the SDLC has to be modeled by considering the relations of product, process, and people related factors, as well as the relationships between these phases and their impacts on the final software product reliability. Previous studies in release planning well addressed how SDLC processes can be prioritized based on stakeholder preferences. However, there is also a need to model casual relations between SDLC processes to decide if the release is ready in terms of its reliability. This research aims to understand cause - effect relationships of SDLC activities leading decisions to stop testing activity. This research program is based on empirical analyses and aims to develop a model to quantify release readiness of software product. Other researchers in the software engineering domain can also use this model. My objective is to develop a Bayesian model that uses both quantitative and qualitative data based on data availability and quality. Such a hybrid model would give flexibility by combining local data extracted from organizational systems with expert judgments collected through questionnaires. I also plan to extend my existing software metrics collection tool, Prest, to include more metrics, and capabilities for analysis, defect and reliability prediction. The proposed research program is highly relevant to the Canadian software development industry. Software development companies in Canada to assist their managers to make decisions under uncertainty can use the tool.""505603,""Benesty, Jacob"
"508250"	"Bentahar, Jamal"	"""Intelligent, Strategic and Verifiable Agent-based Communities of Web Services: Theoretical Foundations and Automation"""	"Web services are hailed for their role as implementation technology of service computing. The widespread development and use of this technology for Business-to-Customer (B2C) and Business-to-Business (B2B) have recently contributed in identifying an evolutionary way of organizing and deploying web services by gathering the ones having similar functionalities in the same ""virtual"" space, called Communities of Web Services (CWSs). CWSs permit to create pockets of expertise and settings of both cooperation and competition to provide the users with the best services. To achieve the full potential of this emerging concept, web services are perceived to be equipped, through agents, with semantic information and rich interaction,  reasoning, and decision making capabilities so that business contracts and community joining benefits can be negotiated. However, despite recent and numerous initiatives around specifying, engineering, and securing CWSs, several fundamental issues and problems remain unresolved and yet to be addressed, mainly because of lack of rigorous theoretical foundations. To make CWSs the technology of choice for B2C, B2B and e-applications, there is an urgent need to provide researchers and engineers with strong theoretical foundations to support and analyze flexible and efficient interactions, decision making, verification, and security, which are core to the emerging applications. The first aim of this project is to raise the state of the art in service computing from a level where services are simply reactive entities  and deployed individually, to a level where they are empowered with semantics and advanced reasoning and strategic decision making capabilities and deployed within communities. The second aim is to advance the research into CWSs from a level where web services and communities are designed in an impromptu way to a level where theoretical foundations are established allowing sound engineering using formal methods and techniques, namely formal economic models, game theory, computational logic, and model checking. The ultimate objective of this project is to contribute in the social and economic development of Canada by contributing in the growth of its service industry.""498487,""Bentley, Laurence"
"514541"	"Berenbrink, Petra"	"Randomized Algorithms for Distributed Systems"	"The proposed research concerns itself with the development and analysis of randomised  algorithms for distributed computational resources. The distributed resources can be  networks of closely or loosely connected computers, ad-hoc networks for disaster response, sensor networks, or simply a set of communicating robots that jointly perform a task, e.g., exploring some terrain.Whilst distributed computing has been around for a very long time it and a few of its relatives have more recently become fashionable also in the public eye.  As the main driving forces are to be consideredoff-site storage of data (e.g., Google docs or Dropbox for very mainstream applications), or the now ubiquitous Cloud computing.  At present there exist commercial large-scale data centres, large-scalewith respect to storage capacity as well processing power.  However, whilst in the olden days many aspects of parallel code execution and data communication in networks, including primitive operationslike load balancing, scheduling and routing, were hand-optimised, under the new paradigms this is clearly not feasible any more.The proposal suggests research in three different areas of distributed computing. The first  area is  load balancing and here the proposed work is in the area of balls-into-bins games and diffusion load balancing.  The second area is  random walks. Random walks can be used as a mathematical model for terrain exploration. Here the terrain is modelled by a graph and the robots (random walks) are allowed to movealong the edges of the graph.  The third area is communication in networks, and here the proposed research is concerned with  information spreading.""511043,""Berezovski, Maxim"
"507857"	"Bhavsar, Virendrakumar"	"Parallel and Distributed Intelligent Systems"	"PARALLEL AND DISTRIBUTED INTELLIGENT SYSTEMSThe long-term objective of our work has been to develop efficient models, algorithms and implementations of parallel and distributed intelligent systems. Our goal has been not only to develop and experiment with new algorithms, but to develop operational software systems that can be employed in the real world as well. Whenever opportunities arise, the outcomes of our research will be commercialized and integrated into products.We propose to generalize the concept of the weighted tree similarity proposed earlier by us, to the weighted graph similarity and exploit it to carry out semantic matching, matchmaking and semantic search. Graph algorithms are more complex than tree algorithms. Therefore, in order to handle large data sets, we will develop parallel and distributed algorithms suitable for multi-core processors, clusters, grids and clouds to drastically reduce computing time. Our proposed work, which generalizes our previous work to provide more precise matching, has even greater potential for real world applications. The applications in e-Business would result in much more precise matching than simple keyword matches used in Kijiji and similar systems. In e-Health domain, the proposed approach promises better social networking among patients and more precise results from querying patient record histories. Finally, the proposed approach will give highly relevant results to user queries compared to simple keyword-based searches used in search engines like Google.      ""497167,""Bherer, Louis"
"508216"	"Bonakdarpour, Borzoo"	"Automated Construction of Dependable Component-based Cyber-physical Models"	"A cyber-physical system (CPS) is a system in which there is a tight conjoining between computational and physical resources. Examples of such a system include autonomous collision avoidance systems, medical devices, autonomous search and rescue devices, and avionics systems. It is expected that the role of these systems will expand significantly in the near future. To realize this potential, future CPSs will need to be correct and significantly more efficient and dependable. These objectives introduce numerous challenges. For example, we currently lack formal methods for specifying and reasoning about the correctness of CPSs. Moreover, it is unclear how constraints in a CPS's environment affect widely understood notions such as correctness, fault-tolerance, maintenance, and separation of concerns.In this proposal, I advocate the approach of developing model-based methods that automatically build CPSs that are correct by construction. Model-based application development aims at increasing the integrity by using models employed in clearly defined transformation steps leading to correct-by-construction artifacts. In particular, I would argue that CPSs are inherently component-based, as physical and computational processes are normally stand-alone entities communicating with each other. Thus, this research program will focus on model-based development of fault-tolerant component-based CPSs. Specifically, the outcome of this project will be (1) a simple, intuitive, and yet expressive framework for formal modeling of component-based CPSs, (2) rigorous complexity analysis of automated formal methods for adding fault-tolerance to a fault-intolerant component-based model of a CPS, (3) transformation methods that separate fault-tolerance from functional concerns and sufficient conditions for compositional synthesis of CPSs, and (4) a powerful tool chain that realizes the theoretical results in practice.""508711,""Bonato, Anthony"
