"id"	"researcher_name"	"application_title"	"application_summary"
"427037"	"Anis, Mohab"	"Maximizing yield in nanometer circuits using a design-for-manufacturability approach"	"As the silicon industry moves towards nanometre designs, one of the most important design challenges is the increasing variability in device characteristics. Device variations significantly impact the chips' performance, power budget and ultimately its yield. The proposed research investigates the design of novel integrated circuits and design automation methodologies while maximizing chips' yield.The innovative feature of this research is offering design techniques and methodologies to design circuits while having an understanding of lithography-induced variations, which is critical to chips' yield. The idea is to back-annotate the lithography-induced variations to the circuit and high level design with appropriate models that can be calibrated to achieve adequate accuracy, significant power reductions and high yield values. Such a design methodology is imperative to exploit the full potential of performance and power management techniques in chips while meeting highest levels of functional yield. The research will demonstrate that cooperative lithography/circuit/CAD co-design will have a profound impact on the way robust chips are designed in future nanometre generations. ""428307,""Anisca, Razvan"
"431897"	"Ansermino, Mark"	"An integrated expert system for physiological monitoring"	"Engineering solutions offer a promising solution to preventing unintended harm to patients in health care. Advances in technology have brought about an exponential increase in the amount of physiological data collected in many health care settings. Continuous physiological monitoring is widely used during surgery, in the intensive care unit, in hospital wards, and in private homes to provide timely warning of changes in a patient's condition. Despite major advances in sensor technology, the means of advising clinicians of significant events is still underdeveloped. More effective use of the information produced by currently available and new physiological sensors can be used to vastly improve patient safety through enhanced monitoring, diagnosis, and treatment of patients. The successful introduction of intelligent monitoring and automated control promises to harness this information to enhance safety, as it has in other industries such as aviation. Such intelligent data analysis requires a multifaceted approach. A range of techniques can be used to present the salient information and combine information from multiple sources. ""420710,""Anstee, Richard"
"428965"	"Antle, Alissa"	"Investigating embodied interaction in embedded computational environments"	"As computation plays an ever larger role as an embedded part of the environment, research that seeks to understand the embodied nature of human's interactions with computation becomes increasingly important. Embodied interaction is an approach to understanding human computer interaction that seeks to investigate and support the complex interplay of mind, body and environment in interaction. This approach is relevant for a broad class of systems that rely on direct physical interaction with computation embedded in the physical environment including mixed reality, tangible computing, responsive environments, pervasive computing and physical computing. Physically-based forms of child computer interaction including body movements, the ability to touch, feel, manipulate and build sensory awareness of the relationships in the world is crucial to children's cognitive development. The focus of this five year program of research is the investigation of how child users create meaning through action and interaction with embedded computational environments. Specifically, I will focus on three interrelated research areas. First, I will continue to study how embodied conceptual metaphors can be used as foundations for the design of interactive environments for both children and adults. Secondly, I will continue to study how interactive environments and tangible objects can be designed to augment cognition and accelerate learning by supporting children to offload difficult cognitive activities to direct physical interaction. Thirdly, I will support such investigations through the research and development of enabling technologies and resulting prototypes of new forms of embedded computational environments and tangible objects. Taken together, these three interwoven streams of research form a comprehensive and innovative research program in human computer interaction.""427916,""Antle, Michael"
"428768"	"April, Alain"	"Process model for software maintenance and evolution"	"The proposed research program is specialized in the area of software maintenance process modeling. Software process models have been extensively investigated in the context of the forward engineering software life cycle, but only a few authors have investigated process models in the context of software maintenance and evolution. The short-term objectives of this research grant is twofold: (1) to design the advanced practices of the process model; and (2) to develop support methods and tools, to support software maintenance process improvement. To do so methods to assess current strengths and weaknesses of software maintenance processes, activities and practices have to be investigated and, from there, process models to describe low to high maturity processes have to be investigated. This research will highlight the software maintenance concepts that need to be addressed by the process model. Experimental research will be carried out to complement the initial verification and validation of the advanced practices using case studies. Case studies on the use of the S3m as a tool for continuous improvements in software maintenance could contribute to the development of a better understanding of the problems of the software maintenance function. Feedback of case studies will be analyzed to improve the process model, including the addition of process attributes and indicators to support the maturity rating process. Industrial partners will be involved in experimental analysis in real software maintenance improvement programs where improvement decisions are made. In addition, output from this research will be used to update and improve the international standards ISO14764 and ISO/IEC TR 19759 content. Novelty of this work is demonstrated by the results of this research recently published in two books 'Improving software maintenance' by the publisher Loze-Dion in 2006 and 'Software Maintenance Management: Evaluation and Continuous Improvement' by Wiley in 2008. Masters and Ph.D. students will address various research issues on the basis of the funding granted. Bachelor and Masters students have already initiated research work.""422718,""Aquino, Manuel"
"427397"	"Assi, Chadi"	"Resource allocation and cross-layer optimization in wireless networks"	"Wireless technologies have seen tremendous success over the years and wireless networks have now become increasingly popular due to their fast and inexpensive deployment and their capabilities of providing flexible and ubiquitous Internet access. While the majority of existing wireless networks are still exclusively confined to single hop access, it is the ability of these networks to forward packets over multihop wireless paths which enabled them to easily extend the coverage area. This convenience has led the IEEE 802.11 to emerge from individual homes to large scale deployments in environments covering medium to large enterprises, apartment complexes and housing developments, as well as public area hot spots (e.g., airports, highway rest areas, coffee shops, etc.). As more users depend on such networks as their primary source for Internet access, there is an increasing expectation that these networks should provide reliable and high end-to-end throughput. Unfortunately, achieving good multihop throughput has been challenging due to factors, such as lossy wireless links caused by interference from concurrent transmissions, and intra-path interference caused by transmissions on successive hops along a single path.  The proposed work will provide a fundamental understanding of the capabilities and limitations of multihop and wireless mesh networks and will present solutions to improving their capacity through improving the spectrum spatial reuse and using smart antennas. We will therefore develop practical algorithms with strong theoretical foundation which will achieve significant performance improvements for multihop and wireless mesh networks that are essential for providing reliable wireless access to the Internet.""440780,""Assi, Hamza"
"435044"	"Asudeh, Arshia"	"Constraint-based syntax and semantics"	"Computational natural language processing has typically been caught between two complementary forces: 1. the desire for broad coverage, which is useful for natural language technologies like internet search, and 2. the desire for deep understanding, which is useful for natural language technologies like text summarization, translation and dialogue systems. Automated natural language understanding ultimately relies on the development of computational semantics. The work supported by this grant focuses on computational semantics for Lexical-Functional Grammar (LFG), a constraint-based theory of natural language syntax. Constraint-based syntactic theories have formed the heart of the deep grammar engineering approach for nearly thirty years.The LFG grammatical architecture provides a number of unique opportunities for pursuing both theoretical and computational issues about natural language syntax and semantics and the relationship between them. First, the architecture supports hybrid approaches that have the potential to combine advantages of two distinct traditions in how semantic representations are built. Second, LFG's syntactic representations use a rich vocabulary that encodes syntactic cues that are directly relevant to certain important semantic-pragmatic categories, such as presupposition and implicature. The computational treatment of these sorts of pragmatic effects is of growing importance, since they are pervasive in natural language and any system that aims for deep textual understanding must be able to handle them. Third, the long-standing Parallel Grammar and newer Parallel Semantics projects (http://www2.parc.com/isl/groups/nltt/pargram/) not only provide a broader natural community for the research, they also bring to the fore questions of cross-linguistic semantics, which relate the proposed work to machine translation. ""426218,""Ata, Athar"
"434944"	"Atrey, PradeepKumar"	"Privacy-aware automated multimedia surveillance for public safety"	"Recently, due to the significant increase in various security threats, multimedia surveillance systems are being increasingly used at many public places to monitor/record people's activities and avoid any potential untoward incidents. Although the current-generation surveillance infrastructures have proved to be highly useful from a security perspective; there has been a major apprehension among people in regard to their privacy safeguards. Recent reports also suggests that the privacy concerns have increased. It is worth mentioning that although there has been a significant progress in the field of surveillance research, the issues related to people's privacy have often been overlooked in the past and have only begun to attract the attention of researchers very recently. Achieving the goals of security and privacy simultaneously is quite challenging as it requires a mechanism that can automatically determine in real time what to monitor/record for safety purpose and what not to monitor/record for privacy concerns. For the effective design and development of privacy-aware multimedia surveillance systems beyond today's state of the art, many interesting research questions related to privacy aware sensory data management, processing, analysis, fusion, and retrieval need to be answered. Building on the applicant's extensive expertise in multimedia surveillance, this research is aimed to investigate scientific solutions to perform effective and automated surveillance keeping the people privacy in tact.""440282,""Atwater, Aaron"
"419651"	"Avis, David"	"Polyhedral computation and quantum information"	"I am proposing to work on polyhedral computation, and in particular, its applications in quantum information and discrete optimization.Quantum Information.In collaboration with researchers at ERATO and the University of Tokyo, we have made extensive advances in recent years in understanding Bell inequalities and, to a much lesser extent, quantum correlations. Our future goals are to provide efficient procedures (where possible) to compute maximum violations of Bell inequalities and to provide feasible quantum setups that give such violations. These setups are natural candidates for exploiting optimally the additional power given by quantum information processing. Discrete Optimization.We are currently studying discrete optimization problems related to mining optimization, in particular the solution to the so-called ""optimum pit"" problem with additional knapsack like constraints. We are adopting a polyhedral approach, which eventually should yield strong cutting planes that can be used in a branch and cut solution (these problems are NP-hard). We will also study LP and semidefinite approximations. The related polyhedra are directed analogues of the well studied cut and semimetric polytopes.Polyhedral Computation.I will continue the development of the lrs library. This freely distributed and widely used code employs the reverse search technique and exact arithmetic to compute the vertices or facets of high dimensional polyhedra and related problems in polyhedral computation. New theoretical advances will be needed to improve the performance of the code on highly symmetric and highly degenerate combinatorial polytopes. Recent additions to the package includes a program to compute Nash Equilibria by means of two nested reverse searches on related polyhedra.""434415,""Avramidis, Stavros"
"435060"	"Bahreyni, Behraad"	"Design, modelling, and manufacturing of integrated multi-transducer systems"	"Due to an intensive research thrust over the past 15 years, Micro-ElectroMechanical Systems (MEMS) have replaced, or can replace, many macro-scale transducers. These micromachined transducers use a variety of transduction mechanisms to convert different physical quantities to each other in order to provide the main system with the necessary data. However, fabrication techniques for micromachined devices are mainly optimized around a specific transduction mechanism. As a consequence, the growing number of systems that require multiple transducers need to use several individually fabricated devices.   The objective of this research is to reduce the cost, size, complexity, and power consumption of a sensory system and improve its performance and reliability by integrating several of the necessary transducers on one chip. The challenges at the design, fabrication, and interfacing steps for these Integrated Multi-Transducer Systems (IMuTS) will be addressed with an emphasis on the integration of resonant transducers. The research will include the development of versatile fabrication process flows and their characterization. Several transducers will be designed and tested for given applications of IMuTS and their thermal responses will be characterized. The electrical, mechanical, and thermal behaviour of these devices will be modelled in order to facilitate the optimization of transducer designs. Moreover, resonant transducers will be designed with the aim of using a single resonator to infer information about more than one physical parameter by exploiting either the material anisotropies or the difference in the responses of various resonant modes of the structure. Interface circuits will be developed in standard CMOS processes with emphasis on low power design.   This research plan, in addition to advancing the technological forefront, provides a learning framework for training of PhD and MSc students. These students will conduct the ground breaking research that will directly benefit numerous scientific and technological fields such as wireless sensor networks, implanted biomedical devices, structural health monitoring, and automotive safety.""425044,""Bahturin, Yuri"
"435363"	"Baker, Christopher"	"Knowledge-navigation infrastructure for the life sciences: mutations"	"Semantic technologies facilitate knowledge management and data integration. Their application in life science depends on exhaustive modeling of biological knowledge as well as robust deployments of the technology. The goal of this project to establish a scalable, ontology centric knowledge management infrastructure to support the reuse of information (the aggregation, integration, navigation and management of knowledge from distributed sources, legacy document formats, and data types). This project aims to leverage this advanced infrastructure to facilitate knowledge discovery in life science. The working use case will be data integration for to support the reuse of annotations from unstructured scientific documents that describe the consequences and impacts of protein and DNA mutations. ""419525,""Baker, Curtis"
"427368"	"Beaulieu, Christian"	"Technical development of sodium magnetic resonance imaging of the human knee"	"Engineering advances of hardware and software over the last 25 years have made magnetic resonance imaging (MRI) indispensable for the diagnosis and improved understanding of many human diseases and disorders. Routine clinical MRI measures signal from the hydrogen nucleus (i.e. proton, 1H) of water and it is unique differences in the water properties of tissue that yields image contrast. However, with the appropriate engineering, MRI can acquire signal from a different nucleus, namely the naturally abundant sodium (23Na) ion within the body. Sodium is linked directly to proper cell function, and may provide evidence of tissue injury despite normal appearance on conventional MRI. Sodium MRI is inherently very challenging because of low sensitivity due to sodium's low concentration in tissue and complicated physics responses. Therefore, sodium MRI is a non-standard imaging technique not available on most clinical 1.5T (i.e. strength of the magnetic field) MRI scanners because of the lack of appropriate electronics and specialized imaging pulse sequences. Imaging is more sensitive if the MRI scanner has a very strong magnetic field. This proposal will take advantage of a very strong ""triple strength"" MRI scanner (4.7T) located at the University of Alberta.The goal of this technical grant is to develop the hardware and software for sodium MRI of cartilage in the knee as sodium concentration is directly linked with cartilage degradation in osteoarthritis, a debilitating condition which affects millions of Canadians. On the other hand, current standard MRI of water is not specific to cartilage damage. Imaging the sodium ion in the knee will require us to design, build in-house, and test new MRI electronic components (i.e. radiofrequency coils). Computer simulations will be used to predict the parameters that will yield the best signal-to-noise ratio given a desired image resolution and scan duration. Once we engineer, optimize, and test our novel MRI scans on healthy people, the noninvasive assessment of sodium in cartilage could be applied in the future to people with osteoarthritis of the knee.""438981,""Beaulieu, Claudéric"
"427025"	"Behjat, Laleh"	"New algorithms and techniques to implement scalability in VLSI physical design"	"Advances in the Integrated Circuits (IC) technology have resulted in tremendous growth, making ICs prevalent in our lives. Today's ICs contain over a billion switching elements, transistors, which are connected through a complicated network of wires. The total length of these wires is estimated to be around three kilometers for every square centimeter of manufactured IC. All these transistors need to be placed (placement stage) and their interconnecting wires need to be routed (routing stage). The placement and routing stages need to be performed optimally and efficiently.  The main objective of the proposed research program is to develop a new framework for placement and routing stages that is able to handle the sizes of circuits that will be encountered in the future. This framework will rely on new heuristics that use circuit structure and characteristics to improve the efficiency of the placement and routing stages. The proposed research has two focuses: developing algorithms that use mathematical modeling and circuit structure to implement hierarchy in design, and developing congestion reduction-based algorithms for routing.  ""442258,""BehnamDehkordi, Mohammad"
"427122"	"Benesty, Jacob"	"Speech enhancement algorithms for multimedia applications"	"Speech enhancement plays a fundamental role in many applications such as teleconferencing systems, speech recognizers, human-machine interfaces, hands-free communications, mobile phones, and hearing aids. Indeed, the noise is around us and everywhere. So when a signal of interest (usually speech) is picked up by a microphone, it is always contaminated by noise, reverberation, and other undesired signals. The objective is then to clean up the noisy signal with digital signal processing tools without damaging much the desired speech signal.The problem of speech enhancement is an old one and has been around for more than 40 years. This should not come as a surprise since, contrary to what some people may believe, it is a very difficult problem for mainly two reasons. First, the nature and characteristics of the noise signals can change dramatically in time and application to application. It is therefore laborious to find versatile algorithms that really work in different practical environments. Second, the performance measure can also be defined differently for each application. Two perceptual criteria are widely used to measure the performance: quality and intelligibility. While the former is subjective (it reflects individual preferences of listeners), the latter is objective (it gives the percentage of words that could be correctly identified by listeners). It is very hard to satisfy both at the same time.So this research proposal aims at developing the next-generation speech enhancement algorithms with one and, especially, multiple microphones (or microphone arrays) with the clear objective to reduce the noise and other interference signals as much as possible with little (or no) distortion of the desired speech signal. In other words, we will try to improve the quality as much as possible without affecting the intelligibility. We will also try to develop practical algorithms that can be easy to use and easy to tune in the real world and for most applications. To achieve this goal, we will rely on some strong ideas and results we have developed recently.""434396,""Benfey, Tillmann"
"435039"	"Benkoczi, Robert"	"Models and algorithms for facility location with applications to wireless networks"	"Wireless service providers operate efficiently when they deploy their resources in an optimal or near-optimal manner. Optimizing wireless networks, such as cellular, sensor, or mesh networks, means selecting the position and the capabilities of certain wireless nodes in order to minimize cost and maximize the network performance.  Problems of computing a set of locations to optimize a given objective have been studied in logistics and industrial engineering already. The goal in such a context is to locate facilities to provide equitable service to clients, to minimize the transportation cost, or to capture the largest market share.  However, the performance of wireless networks depends on specific factors, such as interference and radio propagation, not considered relevant for industrial operations. This research proposes to design and solve location problems that accurately reflect the behaviour of wireless networks in order to better support the planning decisions of service providers.""429892,""Benlamri, Rachid"
"422039"	"Bergeron, Anne"	"Algorithms in comparative genomics, transcriptome assembly, and metagenomics"	"In this program, we will investigate three problems. Genomes of different species often share many genes, but these may occur in different orders in the genome sequence. Based on the principle that any two species share a common ancestor, the question of how to reconstruct the evolution of one genome into another, based on gene orders, have been studied intensively in recent years. One of the lingering problems is the difficulty of discriminating between the multitude of different evolution scenarios that are proposed by the current models. Based on previous results, we plan to find new answers by studying properties of special graphs associated to genome comparisons. In addition to this long term goal, we plan to rapidly develop  software tools that can aid the construction of evolution scenarios.Our second problem is to develop algorithms to characterize all RNA molecules that are present in a cell at a given time. Recent technology allows us to easily get partial information on these molecules, but there is still a lack of software tools that can transform this data into sound results. Recently, we designed theoretical models that showed the limits of these approaches. Our next goal is to construct software tools that can deal with real situations.Our third goal is somewhat a mix of the first two, and probably the most challenging. In metagenomics surveys, many species are sequenced together because they live in the same environment, or are closely related species. We plan to generalize the approaches developed to characterize RNA molecules in the cell  to this more complex problem, where rearrangements between close species will be identified.""443066,""Bergeron, François"
