"id"	"researcher_name"	"application_title"	"application_summary"
"477028"	"Andrews, James"	"Development of high-quality, accessible software"	"I intend to carry out research in the three areas of software testing, software fault localization, and accessible computing.Software runs on our computers, our handheld devices, the cash registers of our stores and restaurants, and on every computer connected to the Internet.  In order to make sure that this software is the highest possible quality, software writers test their software extensively -- so extensively that it becomes one of the main cost drivers of software development.  We plan to identify ways of improving the cost-effectiveness of testing effort, and ways of ensuring that software developers have accurate, well-supported data to use in making decisions about how to test.When a software bug is found, software developers often have to look over thousands of lines of program text in order to fix the bug.  Many researchers seek to build ""fault localization"" tools that make good guesses as to where in the program text a fault is and communicate these guesses to the programmer.  We plan to study these tools in industrial settings, and combine the strengths of several such tools in an integrated environment.People with disabilities, such as blindness or motor impairment, often find it difficult to use computers, since modern user interfaces are fine-tuned to be used by able-bodied users.  We plan to continue work on Johar, a platform which allows application program developers to create accessible computer applications without having to know the needs of specific user groups.  Using Johar, researchers will be able to try out new computer accessibility technologies and compare them to old ones more accurately and efficiently, and disabled users will have greater and more up-to-date access to computer and communication technology.""487013,""Andrews, Jeff"
"482999"	"Ansermino, JohnMark"	"The monitoring messenger: Mobile patient monitoring for the intensive care unit"	"The modern intensive care unit (ICU) is a disruptive arena of continuously competing noises, alarms, signals, and patient data. Within this chaotic arena, the healthcare team must attend and respond appropriately to the competing needs of different patients. Monitoring devices, ventilators and infusion devices collect and display an array of data for each patient via their own separate displays. Each device attempts to direct the attention of healthcare workers towards relevant changes in device function or patient status, for example, by triggering an alarm. In reality though, these systems have many failures; there is a lack of coordination between these devices and the healthcare team they are there to support, and the frequency of false alarms, task interruptions and noise are a nuisance to healthcare workers and a hindrance to patient safety. We know that more technology, by itself, does not necessarily translate into better care or improved outcomes. Increased data may, in fact, increase misunderstandings and mistreatment of patients. If a team of healthcare workers is to provide optimum treatment, this information must be readily conveyed to them.In this project I propose to develop an improved, portable interface for monitoring critically ill patients. Information from multiple monitoring sources, administration devices and clinical information systems will be integrated into a single, mobile monitor: the Monitoring Messenger. The Monitoring Messenger will intelligently process this information in a decision support application, providing an intuitive display of vital information, alerts and reminders. This will optimize the collaborative working environment of the healthcare team by interrupting users only when an important clinical event has occurred or essential information is required.  Instantly accessible to bedside nurses, charge nurses and even remotely-located physicians, the Monitoring Messenger will enhance individual patient care, improve team work and provide an overall perspective of priorities for the ICU.""474463,""Anstee, Richard"
"481819"	"Ardakani, Masoud"	"Novel channel coding techniques under practical assumptions"	"Our modern life relies heavily on reliable, fast and efficient data communication. Some of the most important inventions of the 20th century are indeed motivated by this need (e.g., telephones, digital data storage devices, the Internet, and various wireless devices). Shannon's noisy channel coding theorem states that error-free communication is possible, even in the presence of noise. Moreover, depending on the strength of the noise, there is a fundamental limit on the amount of the information that can be conveyed error-free. This limit is called the channel capacity. The key to error-free communication is channel coding, i.e., adding redundancy to the data to make it robust against the channel noise. Since Shannon's theorem (1948), there have been many scholarly works on design of channel coding solutions. However, it was only in the past decade that modern coding methods made approaching the channel capacity possible. The existing literature on modern coding, however, almost always assumes that each transmitted symbol is read by the receiver exactly one time. In practice, due to inevitable timing errors, some symbols may be read more than once or not at all. Such insertions and/or deletions have a devastating effect on existing decoders, causing them to fail almost surely. As a result, timing recovery modules are designed with special care and at high cost to reduce the possibility of timing errors. This practice is against the main philosophy of channel coding, which suggest adding redundancy to data instead of paying for a more reliable channel. This research program aims at developing a profound understanding of channels with timing errors and devising efficient coding solutions that can correct timing errors. The successful outcome of this project will contribute to the progress of the important field of channel coding. It will reduce the cost of communication systems, while making them more reliable. The results of this research program will also impact a number of other fields of research. ""480508,""Ardelli, Bernadette"
"474421"	"Atwood, John(Bill)"	"Secure and accountable multicast data distribution"	"Multicast data communication has potential for substantially reducing network resource requirements when used to distribute identical data to many participants.  Although it has been used in specific, controlled environments, it has not been offered as a general service by Internet Service Providers, since the necessary security and accounting functionality is not available.  Solving this problem requires an integrated approach, with attention paid to Security and AAA (Authentication, Authorization, and Accounting) in the entire protocol stack.  During the previous grant period, solutions have been validated for the following areas: key management, participant access control for both senders (content servers) and receivers (end users), data distribution tree security, router-to-router control message security, interaction with financial representatives (e-commerce interaction), deployment when not all parts of the network support multicast data distribution, through the use of an integrated model for distributed session management.During the coming grant period, there will be three main areas of activity:1) Formal validation of the security of the distributed session management proposals;2) Formal validation that an overall system built by integrating the control, security, and AAA approaches is secure against a number of common threats and attacks;3) Design and validation of a framework for support of distributed key management and adjacency management, with the goal of securing the inter-router control messages for a wide class of routing protocols.The long-term goal is the demonstration of the feasibility of a secure, accountable multicast data distribution system.  Achievement of this goal will permit the introduction of multicast data distribution in commercial systems, with direct benefits to the operators of such systems (lowered costs and possibility of revenue generation), and indirect benefits to the user communities, through lower costs and by enabling applications that would otherwise be infeasible.""487066,""Au, Samuel"
"481647"	"Bajic, Ivan"	"Ergonomic multimedia"	"As defined by the International Ergonomics Association, ""ergonomics is the scientific discipline concernedwith the understanding of interactions among humans and other elements of a system."" The main theme of this research program is ergonomic multimedia. More specifically, our goal is to develop tools and techniques for multimedia processing from a human perspective.Multimedia is omnipresent, and the users can't seem to get enough of it. The extent to which a device is able to process and present multimedia has become a major selling point and a key differentiator in the consumer electronics industry, as demonstrated by Apple's products in recent years. In the past few decades, the main challenge regarding multimedia was communication - how to get it to the user? While that continues to be a challenge, new problems are starting to emerge. Even today, and especially in the future, the main question related to multimedia will not only be how to get it to the user, but how to fit it to the user? How to make it more appealing and easier to use?The development of sophisticated measurement techniques, such as eye and gaze tracking, is facilitatingverification and testing of existing models of human attention, sensing, perception, and behavior. On thetheoretical side of the proposed research program, we plan to improve existing models of human interactionwith various media types, and develop new ones, especially cross-media, context-adaptive, and device-specific models. On the practical side, our goal is to utilize the aforementioned models in the creation of new and efficient algorithms for capturing, processing, encoding, communicating, presenting, and interpreting multimedia signals in a human-centric way, and to create tools that enable users to interact with multimedia in a natural and intuitive manner.This type of research requires a new breed of researchers with a solid understanding of psychology andcognitive science in addition to expertise in engineering and computing. Building on our experience inmultimedia compression and processing, and our recent collaboration with researchers in HCI and psychology, the proposed research program aims to provide training for such researchers and equip them with necessary skills to become successful innovators and leaders in this emerging field.""484189,""Bajtos, Barbora"
"481321"	"Bakhshai, Alireza"	"Modeling, design, and control of plug-and-play power converters for hybrid renewable distributed energy"	"Traditional ""central"" power plants are typically located far from the load centres, and generally use fossil fuel to generate electricity.  These systems are inefficient and bring considerable environmental impact. The use of distributed renewable energy sources offers a variety of environmental, social and public benefits that are increasingly in demand as their greenhouse gas emission reduction, economic development, and environmental benefits become more widely known. Within a short time span of four years, from 2004 to 2008, global photovoltaic (PV) and wind power capacity grew 600% and 250%, respectively.  In 2008, Canada has reached installed wind energy capacity of 2369 MW, and the average annual market growth for PV technologies has been over 20% for more than a decade. Individual wind and PV systems can be unreliable due to their variable nature.   It is generally observed that wind and sun intensity have a complimentary nature; thus when integrated into a single hybrid system, the intermittent but complementary nature of wind and solar provides a more reliable system. Distributed generation (DG) covers different types of generation including but not limited to renewables. The concept of a hybrid green micro-source offers great potential for providing energy to remote rural areas in a vast country such as Canada. A micro-source with  'plug-and-play' flexibility is very useful, since various kinds of energy sources can be added to or removed from the DG system at any time without affecting the performance of other component units. A plug and play micro-source is feasible only if each generating unit component operates as an autonomous entity. Thus, each unit must have an isolated and self-operated control scheme. This research proposal addresses this challenging issue, and aims to answer the following questions: How can a plug and play micro-source of various non-identical units be designed and controlled? What are the associated energy management and system protection considerations? How are costs to be minimized? And, what are the resulting energy savings?""486097,""Baki, AbulBasarMohammad"
"479344"	"Bakr, Mohamed"	"Efficient modeling and design optimization of computationally intensive high frequency structures"	"One of the main Computer Aided Design (CAD) elements is the process of modeling.  Modeling allows us to predict the response of a structure for given values of the system parameters without having to actually build it and measure it.  Another procedure of equal importance is that of design optimization.  Using an optimization algorithm (optimizer), we are able to determine the optimal values of the parameters of the system under design that would result in the desired response.  The process of optimization involves time intensive repeated simulation of the system for different parameter values.       We aim in this work to develop novel techniques for efficient and accurate modeling of computationally intensive high frequency structures.  These techniques will utilize conformal meshes of transmission lines capable of accurately modeling structures with arbitrary shapes and material properties with as little memory storage as possible.         We will also apply novel optimization approaches that exploit the unique properties of electromagnetic (EM) solvers.  Efficient adjoint sensitivity analysis techniques will be extended to structures with dispersive materials whose material properties vary with frequency.  We will develop methodologies for constructing ""surrogate"" models that are capable of accurately predicting the EM model response over a wide region of the parameter space but are much faster to evaluate.   Our developed algorithms will reach the desired optimal values using only few EM simulations.    We expect that the proposed research will have a significant impact in reducing the modeling and optimization time of many high frequency components such as large antenna arrays, the modeling of the interaction of EM waves and the human body, and the modeling of the electrically large photonic and optoelectronic devices.  This will reduce the time-to-market time of products and add valuable tools to the designer of high frequency structures.""492296,""Bal, Navpreet"
"480131"	"Baltes, Hansjorg(Jacky)"	"Active balancing and complex motion planning for adult sized humanoid robots"	"The generation of stable walking and motion planning for adult sized (> 1.4m) humanoid robots presents unique challenges, because the state space is high-dimensional, the available sensor feedback is limited, and the robots are underactuated. This proposal aims at investigating new approaches to fundamental problems involving these robots. First, how can we design and implement algorithms so that humanoid robots cannot only move over flat even surfaces, but also move over uneven terrain? The solution to this problem will allow robots to travel across grass surfaces, forest paths, and rugged terrain. Second, how can we develop algorithms so that robots can plan novel motions from scratch rather than having to pre-program them? This will allow humanoid robots to pick up objects, plan its footsteps, and to even climb up a rock wall.Both areas have received significant attention in recent years, and progress has been made - but versatile, robust, practical solutions are still elusive. The research described in this proposal aims at greatly increasing the range of balancing and actions that a robot can execute by allowing some of its movements to be open-loop rather than closed-loop.To overcome the need for highly accurate global models of the kinematics and dynamics of the robot as well as its interaction with the environment, we propose to use multiple models with different resolutions that model specific important parts of the behaviour of the robot.Applying this idea to active balancing will allow us to overcome restrictions imposed by the 3D inverted pendulum model and the zero moment point (ZMP) constraint and to generate more stable, faster, more efficient and more natural looking walking gaits and balancing behaviours. The controller will generate balancing reflexes that will bring an unbalanced robot back into the controllable balanced region.We propose novel motion planning algorithms that uses the controllable balanced regions rather than regions based on kinematic and dynamic constraints as state space for the planning process. ""482230,""Baltzer, Jennifer"
"481910"	"Ban, Dayan"	"Design, fabrication and characterization of high-performance terahertz quantum cascade lasers"	"Electromagnetic waves in the terahertz frequency range (1-10 THz, 1THz = 1E12 Hz) have attracted intense interest because of their potential for many important applications: bio-chemical species detection, astronomical spectroscopy, terahertz imaging and optical wireless communication, to name a few. Application progress of terahertz technologies has been hampered by the lack of compact, low-energy-consumption, solid-state based and easily-operational terahertz sources and detectors. The situation has started to change recently, particularly after the invention of the first semiconductor quantum cascade laser working in the terahertz frequency range reported in 2002. The development of terahertz quantum cascade lasers has proceeded rapidly, nevertheless, there are still many technical challenges to further improve device performance. Among them, to achieve room-temperature lasing and high-power operation of terahertz quantum cascade lasers might be the biggest challenge. This proposed project will tackle the technical challenges by means of combined experimental and theoretical approaches. The objectives of the proposal include 1) to develop a comprehensive knowledge base on the underlying physics of intersubband transition and carrier dynamics in the quantum semiconductor heterostructures; 2) to develop a simulation package that can numerically calculate the important parameters of the quantum heterostructures and the overall performance of the quantum cascade lasers for comparison to experimental results; 3) to explore new quantum structures (such as a structure based on double phonon relaxation for carrier injection and extraction) that could outperform the existing quantum active-region designs in order to push higher the operating temperature; 4) to fabricate and characterize quantum cascade lasers with new structures and to apply the devices for practical applications. This research will provide a broad base of new knowledge in the THz frequency range with potential impacts in the areas of telecommunication, biological and medical sciences and security. It also brings in excellent training opportunities for HQPs to acquire strong photonic knowledge and highly-demanded hands-on skills.""492449,""Ban, Frank"
"475369"	"Basu, Anup"	"Perceptually and probabilistically guided multimedia"	"Over the next five years I will develop biologically and probabilistically motivated multimedia systems that include the following novel advancements:(i) Probabilistic and perceptual factors in 3D medical image analysis, extending techniques, such as random walks and Gaussian shape modeling, to better represent specific medical conditions related to infant brain, spinal cord etc., and thereby improve segmentation techniques.(ii) Incorporate the perception of silhouettes in the process of 3D point cloud simplification.(iii) Extend wireless 3D transmission strategies developed for mesh data structures to work with point-cloud representations.(iv) Calibration and synchronization of multi-camera environments using simple, widely available objects (such as a globe) and combining sensor data to create a dynamic integrated 3D scene.(v) Designing optimized peripheral vision stereo displays.(vi) Perceptually guided Motion Capture (MoCap) data compression, with the goal of making real-time decompression feasible even on hand-held cellular devices. The significance of my work will lie in:(a) Robust 3D medical image segmentation and ground truth generation algorithms.(b) Reducing bandwidth, memory requirements and optimizing perceptual quality in 3D multimedia transmission and visualization; with applications in panoramic 3D TVs.(c) Robust 3D transmission strategies under packet loss; resulting in improved 3D edutainment over wireless devices.(d) Robust calibration and intelligent coordination of a network of cameras, allowing better 3D free-viewpoint video capture.(e) Developing better interactive 3D environments in Edutainment.""496426,""Basu, Onita"
"481841"	"Bendada, Abdelhakim"	"Leading-edge developments of infrared vision for demanding scientific applications"	"Infrared (IR) imaging is a valuable tool for the nondestructive testing (NDT) of materials and the temperature mapping of the scenes under inspection. Basically, the observation is implemented either with a passive or active mode. The passive mode consists in exploiting the IR radiation distribution as naturally emitted by a scene. In the active mode, an external heat or light source is required to perturb the natural equilibrium of the scene under observation and produce IR radiation differences (thermal or non-thermal) between the features of interest and the background. IR vision still faces several limitations at both the detection and interpretation stages, in particular for demanding applications. Short-term objectives of the proposed research are oriented towards the investigation of new ways for solving some of the key issues; they are in agreement with and ensure the continuity of the long-term goals of our research activities. The current proposed research program provides promising potential for the following original and valuable activities: 1) IR inspection of scenes with 3D complex shapes: the objective is to recover the inspected surface geometry and to correct the thermal images acquired during a thermal NDT test so that the detection of hidden defects is completed in a suitable way; 2) IR inspection of high speed heat transfer: the goal is to use stroboscopic techniques to artificially increase the apparent frame rate of our IR imagers; 3) IR inspection of microscale scenes: innovative development is foreseen by using the new trends in super resolution. The central goal is microscale thermal imaging; 4) Very far infrared (Terahertz) inspection: the recent progress in the terahertz field would allow the adaptation of our IR vision systems to terahertz measurement; this would be beneficial for our activities in NDT; and 5) IR multispectral inspection: the objective consists in pursuing our activities in the multispectral field by developing a tomography inspection method for silicon based structures. The significance of the activities proposed in this application is two-fold. First, the basis of the work has a strong theoretical foundation; and secondly, the expected results could be well applied in various industries.""479341,""Bendall, Andrew"
