"id"	"researcher_name"	"application_title"	"application_summary"
"450213"	"Baecker, Ronald"	"Assistive technology for cognition and communication"	"Global advances in medicine, health, and nutrition are leading to a dramatically aging society.  The U.N. reported in 2001 that 10% of the world's population is over 60, and projected this to increase to 20% by 2050, and 33% by 2150.  The good news - we are living longer; the bad news - as we age, we must cope with serious health issues. Some if these issues are termed ""special needs.""   Recent years has seen much research on technology for individuals with special needs, often known as assistive technology. Most work has focused on visual impairments, speech and hearing impairments, and motor disabilities. There has been much less work on assistive technology to combat cognitive impairments, to support declining memory, executive functions, and communication, and to help senior citizens remain mentally fit and to maintain their social relationships.   We therefore propose research to develop and evaluate the effectiveness of novel digital media to aid individuals with cognitive and communication impairments of three specific kinds:-    )Assistive technology to stem cognitive decline. We aim to develop innovative gaming environments that will be used by senior citizens worried about Alzheimer's disease (AD), and to provide a platform for rigorous evaluation of proposed ""mental fitness"" interventions claimed to delay mental aging.-    )Assistive communications technology to aid those who are physically and socially isolated to maintain social ties to family and friends and to enable them to reach out to new friends. This is particularly relevant to seniors living alone and to individuals in long-term hospitalization.-    )Assistive context-aware cognition and communications technology to aid retrieval and articulation of words and sentences including proper names.  This is particularly relevant to stroke survivors suffering from anomic aphasia and to some afflicted with AD.""453332,""Baenziger, John"
"463714"	"Bagheri, Ebrahim"	"Quality engineering for software product lines"	"The product line approach to software development is based on systematic and large-scale reuse of design and implementation artifacts such as design models or software components in order to facilitate the production process of a set of functionally similar software systems. Through reuse engineering, software product lines attempt to shorten the development time and lower software maintenance costs. Due to the nature of reuse-based application engineering technology such as software product lines, the lifespan of their artifacts is much longer in comparison to that of a single software system, and have a longer lasting effect on the software production process. This entails that inaccuracy in the product line approach can have ripple effect on the validity or usefulness of the systems developed based on its artifacts; therefore, quality engineering becomes extremely important in software product lines, and its assurance will guarantee higher degree of quality in its spawning products. However, the evaluation of all product variants of a product line is very expensive and time consuming; hence, early-stage quality assessment, measurement, and validation techniques are more desirable, which would avoid costly problems in the late stages of the software development lifecycle.The primary goal of this research proposal is to focus on feature modeling techniques, as a widely used approach in software product lines, in order to cater methods, techniques and decision support tools that would ensure early-stage quality engineering from syntactic (structural validation of feature models), and semantic (verification and validation of feature models) perspectives.  At least 1 PhD, and 2 MSc students, 9 undergraduate research students and staff at collaborating companies and institutes will be trained in cutting edge quality engineering technology, which is highly relevant to Canadian industry.""468796,""Baglole, Courtney"
"464721"	"Bahreyni, Behraad"	"Facility for characterisation of MEMS, NEMS, and thin films under controlled conditions"	"The goal of this proposal is to obtain funding to acquire a vacuum probe station and a network/spectrum analyser in order to establish a facility for characterisation of micro- and nano-transducers and materials at Simon Fraser University. This facility will immediately serve at least ten research teams from four departments at SFU. The requested vacuum probe station and the network/spectrum analyser will be used jointly for the majority of the intended research. At a reasonable cost, this facility provides the means for experimental research on characterisation of new devices and materials, verification of the theories, and insight into the fundamentals of operations of micro- and nano-devices.There is a significant amount of collaboration among the ten applicants and their teams. We are demonstrating that the requested equipment will be extensively used by a large number of users from Microelectronics and Mechatronics programs in the School of Engineering Science as well as the Departments of Physics and Chemistry at SFU. More than 20 research programs, encompassing the work of more than 50 researchers, will directly benefit from the establishment of this facility. It is anticipated that numerous multidisciplinary research programs will benefit from existence of this facility in future. Other academic researchers will be able to use the facility on a reservation-based arrangement without a user-fee. To serve the current research programs of the applicants and to enable future research, it is necessary to purchase and install this facility within our laboratory.""461473,""Bahreyni, Behraad"
"461509"	"Barlage, Douglas"	"Nano-scaled interface and material control for III-N electronics"	"The work proposed in this discovery grant is to be performed at the University of Alberta, Electrical and Computer Engineering. The proposed discovery research is an effort to extend semiconductor device capabilities through the continued development of Gallium Nitride (GN) and related column III-N materials asa device material for digital, microwave and high power applications. The common limiting problem to all of the potential opportunities is the formation of low resistivity source-drain regions with high injection efficiency and an effective dielectric for passivation and charge control. GaN is becoming an increasingly important material in optical devices. It is currently being implemented in RF systems as the amplifier of choice for high linearity high power considerations. The problems that remains to be solved for full implementation is reduced defects in substrates, a reliable and suitable low trap density dielectric material and a dramatically improved way to make low resistivity contacts. This discovery proposal will address these challenges at the nano-scale.  To fully examine the structural requirements for the full development of GaN devices new material techniques need to be explored with techniques such as Atomic Layer Deposition (ALD). 1.) Selective Growth of Source-Drain to lower contact and access resistance. Indium incorporation, gradation to highly strained Silicon and Germanium will be explored with this system.2.) Rare earth oxides will be explored using ALD, to determine best possible gate dielectric.  In addition to the multi-disciplinary activity, students trained in this program will also be required to learn basic electronic device design techniques and using system requirements to design devices at the nano-scale. The successful graduate students will understand the key material requirements for achieving a particular system function.""463739,""Barlatt, Ada"
"451852"	"Bergevin, Robert"	"Fundamental issues in cognitive computer vision"	"This research program is in the field of cognitive computer vision. Researchers in cognitive computer vision develop mathematical models, algorithms, and computer programs to automatically determine what types of objects and scenes appear in digital images and videos. Even though a completely general solution to this difficult problem is still years away, regular progress is made on different aspects that have an immediate impact on real-world applications of the technology. This research proposal intends to contribute further by addressing fundamental issues related to key questions facing the researchers, namely the possibility to detect and recognize objects over a large range of distances and viewpoints, the improvement of the algorithms to cover appropriately general types of objects, and the reduction of the time it takes to run the programs. Progress is to be made on a number of important issues leading to robust, efficient, and effective automatic cognitive computer vision methods. These are required whenever an application necessitates an understanding of the image contents within a context that allows only limited specific expectations. As such, this research program is to help actualize a large number of different applications in security, transport, media, health care, and education fields, all with high socioeconomic impact. Image understanding methods usually attempt to reproduce human performance without modeling and estimating parameters of the underlying brain processes. For this reason, a proper and distinct methodology is required and must be followed in developing and testing cognitive computer vision methods. Recently, we defined such a methodology as part of our effort to improve the way cognitive computer vision methods are developed, documented, and evaluated. Seven graduate students are to work on the research program. Past students are holding positions in universities, research laboratories, and high-tech industries.""451890,""Bergler, Sabine"
"450031"	"Bhat, Ashoka"	"Soft-switched high-frequency power converters for energy systems"	"With increased energy demand and environmental concerns, alternate energy sources (fuel cell, wind, photovoltaic and ocean) are becoming popular. The outputs of these energy sources vary widely including some operational limits. Some examples are: (1) Fuel cells generate widely varying low voltage dc (e.g., 22 to 41 V) having slow transient response for load changes and has degraded performance with ripple currents. (2) Permanent magnet synchronous generators used with wind turbines generate varying voltage and varying frequency ac output demanding power factor (pf) corrected ac/dc converters to get a regulated dc bus. For all these sources, an additional dc/ac converter is required for stand alone or utility interface to augment power generation. In addition, when different energy sources are connected to a dc bus, a bidirectional dc-to-dc converter is needed for battery charging as well as to supply the dc bus and an electrolyser used to generate hydrogen for fuel cells requires a dc/dc converter.  Therefore, all these energy sources require low cost, highly efficient dc/dc, dc/ac and ac/dc power electronic converters while satisfying the constraints imposed by the energy sources. This is possible using soft-switching (including resonant) converters operating with low losses and high switching frequencies. These converters have a number of advantages, e.g., high efficiency, small size, light weight, reduced EMI, low component stresses, etc. Therefore, main objectives of this work are: (1) to propose, analyze and design high frequency transformer isolated single-phase and 3-phase soft-switching converters (unidirectional and bidirectional dc/dc, dc/ac for stand alone and utility interface, and ac-to-dc with high pf); (2) to analyze and design new topologies of soft-switching power converters, in particular, zero-voltage transition and zero-voltage switching converters; (3) consider interleaved operation for high power applications; and (4) to simulate and build prototype experimental converters to verify the theory and performance in actual energy systems. The proposed converters are expected to have heavy impact on increasing the efficiency and performance of energy systems.""470425,""Bhatt, Neil"
"457171"	"Bilodeau, GuillaumeAlexandre"	"Contributions to intelligent visual surveillance"	"A recent analysis of the needs and challenges of intelligent video surveillance has shown that current commercial systems lack many useful video processing features because the works developed in research are still not producing results that are reliable enough. Thus, actual commercial systems only rely on basic image processing, do not assist well security agents, and as such cannot be considered as being intelligent. Among the video processing features needed for intelligent video surveillance, we can find 1) human tracking, 2) tracking with Pan Tilt Zoom (PTZ) cameras, 3) video fusion from different types of cameras, 4) the use of thermal sensors, 5) crowd analysis, and 6) understanding the activities in the scene. This research program aims at studying the first four required video processing features.The long-term objective of this research program is to improve the performance (reliability, coverage, and commercial applicability) of visual surveillance using cameras from different modalities and PTZ cameras. The short-term research program objectives are to:- Combine information from an infrared camera and a visible camera to improve object detection and tracking. This means using the information from an infrared camera to improve detection and tracking in the visible spectrum. We have to devise ways to combine the information and integrate them in tracking.-Track human and detect carried objects using infrared and visible image fusion. Carried objects are often at a temperature different from the human.-Model infrared image regions and measure the temperature of moving targets (human and animals). Temperature can be used to detect pathologies, muscular efforts, and to distinguish humans from each other and from other objects. -Detect and track an object using a PTZ camera. A PTZ camera allows monitoring a larger area with a single camera. Here, we will investigate tracking with this type of camera.""469489,""Bilodeau, Julie"
"450106"	"Blake, Ian"	"Cryptographic primitives and error control coding"	"The first part of the proposal is concerned with the investigation of the fundamental primitives of cryptography of homomorphic encryption and hash functions. Homomorphic encryption systems find wide application in numerous important cryptographic protocols. New homomorphic encryption systems will be developed with a view to making their application to certain secure multiparty computation protocols more efficient. Hash functions are an essential part of many commonly used cryptographic protocols such as digital signatures. Most currently used such functions are fast but lack a security proof. The few currently known hash functions that have some form of security proof tend to rely on sophisticated mathematics and are very slow. The proposed research will investigate possible techniques to formulate a new function that has some form of security proof and improves on the speed.For the second part of the proposal, further properties of random coding techniques for the erasure channel will be considered. Such systems have proved very useful for multicast internet downloads where a symbol erasure corresponds to a packet loss. Systems that have linear complexity (in the number of information symbols) encoding and decoding techniques, for the binary case, are available although have limitations in terms of implementation. Nonbinary systems will be investigated that have the potential to improve performance and efficiency in terms of speeds of convergence and simplicity of implementation.""453360,""Blake, John"
"451452"	"Booth, Kellogg"	"Collaboration technology and multi-user interfaces"	"Interaction techniques for shared displays in collocated and distributed environments present a number of challenges. The proposed research will examine the affordances of tabletop, large wall-mounted, and hand-held displays to determine how each best fits with specific tasks during face-to-face collaboration, and how each can support the other. Included in this will be development of novel interaction techniques for use at a distance from the display, especially when used in collaborative environments where mutual awareness must be traded off against interference and distraction by one user's interaction with another's workflow. One component will look at the special case of collaborative authoring, which is often performed asynchronously.Classroom and meeting room presentation support using shared displays is a special case of the more general work that is of particular interest. As with the more general topic, this continues recent work. In this case, studies in actual classrooms using special-purpose software designed to support multiple projectors to extend standard PowerPoint presentations to a much larger screen area more like traditional multi-blackboard ""chalk talk"" lectures is the topic of a just-finishing doctoral disseratation. Further work will assess specific pedagogical hypotheses and ways to engage students as active participants, rather than simply passive receptors.Augmented, mixed, and hybrid reality offer another avenue for extending the research on shared displays. In this case the displays will be super-imposed or embedded in physical objects, and interaction techniques that flow seamlessly back and forth between the real and virtual representations of the objects or the information underlying them will be studied. Current work has looked at a variety of multi-projector augmented reality techniques for architectural plans.Document authoring and annotation tools are fundamental tools for collaboration. They are among the earliest examples of computer-based productivity applications, yet a number of problems still remain to be solved. Commercial desktop software, such as the Microsoft Office suite, offers many solutions, but does not yet provide adequate support for shared authoring of the type that is undertaken almost daily by academic researchers. Google provides an interesting counter-point with its documents, which are essentially collaboration tools first and document authoring tools second (though admittedly quite good at both). Nevertheless, neither these nor other commercial tools fully capture the workflow typical of collaborativewriting, especially during the editing and annotation phase. The proposed research will build on previous research by the applicant and colleagues to examine how structured documents and annotations can naturally reflect the distributed nature of annotations and revisions in realistic settings. This will also examine other types of documents such as archives of webcasts, again building on recent work by the applicant and colleagues.""464723,""Booth, Kellogg"
"454204"	"Boulet, Benoit"	"Advanced control for medical applications and renewable energy systems"	"Two major concerns of Canadians are health and the environment. The main goal of the proposed engineering research program is to develop robust control systems for: (a) medical applications, more specifically for real-time glucose control in type 1 diabetes, blood osmolality control in central diabetes insipidus, and balloon deployment in angioplasty procedures, and (b) renewable energy systems. Successful research on such control applications will result in very significant benefits for society and the environment. Objective (a): The objective of the glucose control system research for diabetic patients is to design and implement a closed-loop device that would regulate glucose levels for people with Type 1 diabetes. The closed-loop device (so-called artificial pancreas) measures blood glucose levels and uses these measurements via a control algorithm to properly dose insulin using the subcutaneous insulin pump. The second medical application is to control blood and urine osmolality (concentration of electrolytes) in patients with central diabetes insipidus using sensor feedback to automatically dose a synthesized anti-diuretic hormone. Patients with central diabetes insipidus have an excessive thirst and an excessive production of very dilute urin, which makes them exposed to dangerous dehydration. The third medical application is the control of balloon expansion during coronary angioplasty. This procedure is one of the most practiced operations today. Currently, the surgeon inflates the balloon manually with a bio-compatible fluid, but the lack of stress and strain feedback or sensing sometimes causes tissue damage which can lead to restenosis. We propose to study the sensing and real-time control of stress and strain of the stenosed region during balloon deployment using pressure and optical coherence tomography (OCT) sensors. Objective (b): Plug-in hybrid electric vehicles (PHEVs) produce little carbon dioxide and are seen as the future of sustainable transportation. We propose to study the control of PHEVs from the point of view of dynamic energy optimization. Secondly, we propose to investigate the control of micro power grids incorporating renewable energy systems, notably wind generators. ""462703,""BouletAudet, Maxime"
"454743"	"Bremner, David"	"Geometric aspects of optimization"	"Many computational problems are either inherently geometric (e.g. CAD/CAM), or can usefully be analysedin a geometric framework (e.g. the configuration space of robot).  Of the latter type, applications ine.g. pattern classification and non-parametric statistics are inherently ""high dimensional"", or concernedwith many more variables than our familar 3 or 4 coordinates.  Computational geometry brings a richtoolkit of algorithms and data-structures to these problems, but for the most part these are optimizedfor the case of an enormous number of input objects in small dimensions.  Techniques from optimization,although typically slower for many objects in small dimensions, are usually more effective in the face ofmany variables/dimensions.  One theme from my research is thus the developement of better algorithms forhigh dimensional geometric problems using techniques from optimization.  Current projects in this themeinclude training of maximum margin classifiers (support vector machines), representation transformationfor systems of linear inequalities, and computing the multivariate rank of a point in a data cloud. A second theme in my work is the analysis of geometric structure as a way of understanding the behaviourof algorithms, particularly algorithms in optimization.  This analysis has two related aspects.Convexity underlies almost all efficient optimization methods and has a rich geometric theory going backto the 19th century.  Combinatorial Geometry provides a way of understanding the structure of solutionsets, particularly important for discrete optimization algorithms.  With several collaborators and usinga combination of theoretical tools and massive computation, I am currently analysing the structure of thefeasible regions of linear programs, particularly as it relates to the worst-case performance of thesimplex method.""451942,""Bremner, Murray"
"450989"	"Brett, Michael"	"Nanostructure engineering by glancing angle deposition"	"Dr. Michael Brett has developed a process known as Glancing Angle Deposition or GLAD that enables control over the nanoscale architecture of thin porous materials and which has been adopted worldwide by other researchers.  Brett's group has studied applications of this process in the fields of photonics, sensing, and energy, has published in leading journals such as Science, and has initiated commercialization with industrial sponsor Micralyne.  Fundamental to all applications of this materials nanostructuring process is continued development of the GLAD process.  With the proposed research, the Brett group will retain its leadership in innovation and improvements to GLAD, and generate a full nanostructuring toolset suited for commercial use.  ""454108,""Brett, Michael"
"451734"	"Brown, Stephen"	"FPGA design flows for improved productivity, performance, and energy"	"Digital technology plays a key role in modern products, from consumer items to broadcast and medical equipment, to industrial control.  When developing a product using digital technology, two approaches are prevalent: software and hardware. In the software approach the design includes a microprocessor, and the unique features needed are implemented by writing software programs that are executed on the processor. This approach is commonly-used in practice, because it is straightforward and software personnel are widely available; they outnumber hardware developers by about 10x. But processors have two big drawbacks: they use a lot of energy, and do not provide high performance in comparison to hardware. In this project we intend to ameliorate these issues, by making the benefits of hardware design available to software developers.   Field-programmable gate arrays (FPGAs) are a key technology for hardware design. FPGAs are integrated circuits that can be programmed by an end user to implement any desired digital hardware circuit. An FPGA chip comprises a large collection of programmable hardware resources, which are configured by using CAD tools. Implementing a hardware design in an FPGA is much for convenient and less expensive than the alternative of creating a custom integrated circuit from scratch at a silicon foundry.   The key idea in this project is to develop a novel type of processor that can be programmed into an FPGA, which has the ability to automatically profile the code that it executes, in terms of performance and energy used. The results of this profiling identify the critical parts of the program that can provide the most benefit if converted into hardware circuits. FPGA CAD tools would then be used to automatically perform these conversions, and to add the generated hardware to the processor. By utilizing this hardware on future executions of the program, the processor gives the benefits of hardware design to software developers.   In a related thrust, we plan to work on three aspects of FPGA CAD tools: the speed of FPGA CAD algorithms, debugging of hardware/software designs, and  incremental design.""461169,""Brown, Steven"
